Formula,uid,kpath,Rashba_parameter,band_binary,bandgap,ehull,kpath_real_distance,kpath_angle_deg,kvec_x,kvec_y,kvec_z,kstart_frac_x,kstart_frac_y,kend_frac_x,kend_frac_y,kmid_frac_x,kmid_frac_y,kstart_degen,kend_degen,kinterior_degen,ktotal_weight,pstart_grdf_gauss_mean,pstart_grdf_gauss_std,pstart_grdf_gauss_max,pstart_grdf_trig_mean,pstart_grdf_trig_std,pstart_grdf_trig_max,pstart_grdf_bessel_mean,pstart_grdf_bessel_std,pstart_grdf_bessel_max,pstart_n_atoms_on_plane,pstart_afs_gauss_mean,pstart_afs_gauss_std,pstart_afs_gauss_max,pstart_afs_trig_mean,pstart_afs_trig_std,pstart_afs_trig_max,pstart_afs_bessel_mean,pstart_afs_bessel_std,pstart_afs_bessel_max,pstart_plane_mean_Z,pstart_plane_max_Z,pstart_plane_sum_Z4,pstart_plane_mean_mass,pstart_plane_max_mass,pstart_plane_heavy_frac,pmid_grdf_gauss_mean,pmid_grdf_gauss_std,pmid_grdf_gauss_max,pmid_grdf_trig_mean,pmid_grdf_trig_std,pmid_grdf_trig_max,pmid_grdf_bessel_mean,pmid_grdf_bessel_std,pmid_grdf_bessel_max,pmid_n_atoms_on_plane,pmid_afs_gauss_mean,pmid_afs_gauss_std,pmid_afs_gauss_max,pmid_afs_trig_mean,pmid_afs_trig_std,pmid_afs_trig_max,pmid_afs_bessel_mean,pmid_afs_bessel_std,pmid_afs_bessel_max,pmid_plane_mean_Z,pmid_plane_max_Z,pmid_plane_sum_Z4,pmid_plane_mean_mass,pmid_plane_max_mass,pmid_plane_heavy_frac,pend_grdf_gauss_mean,pend_grdf_gauss_std,pend_grdf_gauss_max,pend_grdf_trig_mean,pend_grdf_trig_std,pend_grdf_trig_max,pend_grdf_bessel_mean,pend_grdf_bessel_std,pend_grdf_bessel_max,pend_n_atoms_on_plane,pend_afs_gauss_mean,pend_afs_gauss_std,pend_afs_gauss_max,pend_afs_trig_mean,pend_afs_trig_std,pend_afs_trig_max,pend_afs_bessel_mean,pend_afs_bessel_std,pend_afs_bessel_max,pend_plane_mean_Z,pend_plane_max_Z,pend_plane_sum_Z4,pend_plane_mean_mass,pend_plane_max_mass,pend_plane_heavy_frac,pline_grdf_gauss_mean,pline_grdf_gauss_std,pline_grdf_gauss_max,pline_grdf_trig_mean,pline_grdf_trig_std,pline_grdf_trig_max,pline_grdf_bessel_mean,pline_grdf_bessel_std,pline_grdf_bessel_max,pline_n_atoms_on_plane,pline_plane_mean_Z,pline_plane_max_Z,pline_plane_sum_Z4,pline_plane_mean_mass,pline_plane_max_mass,pline_plane_heavy_frac,ppoint_n_atoms,ppoint_plane_mean_Z,ppoint_plane_max_Z,ppoint_plane_sum_Z4,ppoint_plane_mean_mass,ppoint_plane_max_mass,ppoint_plane_heavy_frac,plane_angle_deg,max_Z,max_Z4,max_mass,radius_mean,radius_diff,X_mean,X_diff,n_elements,mean_Z,sum_Z4,E_pfrac_VBM,E_pfrac_CBM,E_pfrac_relevant
CrW3S8,a9f87eba4b96,X->G,1.909,0,1.144,0.009,0.4969695910515046,180.0,-0.4969695910515046,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1,1,2,4,4.517803639333624,1.0395119839051776,6.17996866772629,-8.158302206032397,0.45656403532802986,-7.718560393486372,0.49356063214353146,0.5977938213778544,1.4602242827868184,12,3.526764601219311,3.359788364660403,10.792705849111247,12.270032349970151,5.9996201989241245,21.849657729528026,-0.023496601592643083,0.253775780219344,0.5512390524056354,31.166666666666668,74,90815792,71.66967500000003,183.84,0.25,4.517803639333624,1.0395119839051776,6.17996866772629,-8.158302206032397,0.45656403532802986,-7.718560393486372,0.49356063214353146,0.5977938213778544,1.4602242827868184,12,3.526764601219311,3.359788364660403,10.792705849111247,12.270032349970151,5.9996201989241245,21.849657729528026,-0.023496601592643083,0.253775780219344,0.5512390524056354,31.166666666666668,74,90815792,71.66967500000003,183.84,0.25,4.517803639333624,1.0395119839051776,6.17996866772629,-8.158302206032397,0.45656403532802986,-7.718560393486372,0.49356063214353146,0.5977938213778544,1.4602242827868184,12,3.526764601219311,3.359788364660403,10.792705849111247,12.270032349970151,5.9996201989241245,21.849657729528026,-0.023496601592643083,0.253775780219344,0.5512390524056354,31.166666666666668,74,90815792,71.66967500000003,183.84,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,74,29986576,183.84,1.25,0.3999999999999999,2.1999999999999997,0.9200000000000002,3,38.0,30383888,0.1919601306899144,0.1713770613500185,0.1919601306899144
CrMo3S8,644f7c1c85c7,X->G,1.46,0,1.206,0.011,0.49782339910200085,180.0,-0.49782339910200085,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1,1,2,4,4.55356827856846,1.0423192769059682,6.222670620343404,-8.17160435325429,0.4413190457271644,-7.7270941007015335,0.5151879528942503,0.6003044908566743,1.4892830399537549,12,3.5832898374261055,3.4008998090369,10.954839945306732,12.344521485357369,5.993113569253866,21.70768102207607,-0.021000999860102083,0.26226086229424145,0.5704983885782354,23.166666666666668,42,10191152,49.694675,95.94,0.25,4.55356827856846,1.0423192769059682,6.222670620343404,-8.17160435325429,0.4413190457271644,-7.7270941007015335,0.5151879528942503,0.6003044908566743,1.4892830399537549,12,3.5832898374261055,3.4008998090369,10.954839945306732,12.344521485357369,5.993113569253866,21.70768102207607,-0.021000999860102083,0.26226086229424145,0.5704983885782354,23.166666666666668,42,10191152,49.694675,95.94,0.25,4.55356827856846,1.0423192769059682,6.222670620343404,-8.17160435325429,0.4413190457271644,-7.7270941007015335,0.5151879528942503,0.6003044908566743,1.4892830399537549,12,3.5832898374261055,3.4008998090369,10.954839945306732,12.344521485357369,5.993113569253866,21.70768102207607,-0.021000999860102083,0.26226086229424145,0.5704983885782354,23.166666666666668,42,10191152,49.694675,95.94,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,42,3111696,95.94,1.2833333333333332,0.44999999999999996,2.1333333333333333,0.9200000000000002,3,27.333333333333332,3509008,0.1854065113491833,0.1518783583282624,0.1854065113491833
AsClTe,4fd8ad708fb0,M->G,2.895,0,1.496,0.018,0.9231592910645846,-150.00000002865247,-0.7994793980323897,-0.4615796451324889,0.0,0.5,0.0,0.0,0.0,0.25,0.0,3,1,6,10,0.7650050499074146,0.25066326508019887,1.1186251071010147,-1.7300092876404154,0.09032063917495155,-1.6570281070707487,0.06285150331889615,0.1453850319650921,0.2681509595888433,3,0.008841015249633877,0.0035557579678532963,0.01167839350626177,0.3245062030800436,0.22212183019285256,0.49082865482027127,-0.01084105221909537,0.007866060330426347,0.00021907617793597017,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.7650050499074146,0.25066326508019887,1.1186251071010147,-1.7300092876404154,0.09032063917495155,-1.6570281070707487,0.06285150331889615,0.1453850319650921,0.2681509595888433,3,0.008841015249633877,0.0035557579678532963,0.01167839350626177,0.3245062030800436,0.22212183019285256,0.49082865482027127,-0.01084105221909537,0.007866060330426347,0.00021907617793597017,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.7650050499074146,0.25066326508019887,1.1186251071010147,-1.7300092876404154,0.09032063917495155,-1.6570281070707487,0.06285150331889615,0.1453850319650921,0.2681509595888433,3,0.008841015249633877,0.0035557579678532963,0.01167839350626177,0.3245062030800436,0.22212183019285256,0.49082865482027127,-0.01084105221909537,0.007866060330426347,0.00021907617793597017,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,52,7311616,127.6,1.1833333333333333,0.3999999999999999,2.48,1.06,3,34.0,8581058,0.8748022705579596,0.850388063665775,0.8748022705579596
AsClTe,4fd8ad708fb0,M->K,2.257,0,1.496,0.018,0.5329862648932733,120.00000002865247,-0.2664931326774632,0.461579645132489,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.16666666666666666,3,6,12,21,0.7650050499074146,0.25066326508019887,1.1186251071010147,-1.7300092876404154,0.09032063917495155,-1.6570281070707487,0.06285150331889615,0.1453850319650921,0.2681509595888433,3,0.008841015249633877,0.0035557579678532963,0.01167839350626177,0.3245062030800436,0.22212183019285256,0.49082865482027127,-0.01084105221909537,0.007866060330426347,0.00021907617793597017,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.7650050499074146,0.25066326508019887,1.1186251071010147,-1.7300092876404154,0.09032063917495155,-1.6570281070707487,0.06285150331889615,0.1453850319650921,0.2681509595888433,3,0.008841015249633877,0.0035557579678532963,0.01167839350626177,0.3245062030800436,0.22212183019285256,0.49082865482027127,-0.01084105221909537,0.007866060330426347,0.00021907617793597017,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.7650050499074146,0.25066326508019887,1.1186251071010147,-1.7300092876404154,0.09032063917495155,-1.6570281070707487,0.06285150331889615,0.1453850319650921,0.2681509595888433,3,0.008841015249633877,0.0035557579678532963,0.01167839350626177,0.3245062030800436,0.22212183019285256,0.49082865482027127,-0.01084105221909537,0.007866060330426347,0.00021907617793597017,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.7650050499074146,0.25066326508019887,1.1186251071010147,-1.7300092876404154,0.09032063917495155,-1.6570281070707487,0.06285150331889615,0.1453850319650921,0.2681509595888433,3,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0,0,0,0,0,0,0,30.000000000000004,52,7311616,127.6,1.1833333333333333,0.3999999999999999,2.48,1.06,3,34.0,8581058,0.8748022705579596,0.850388063665775,0.8748022705579596
CrW3Te8,eef072f845ce,X->G,1.592,0,0.563,0.056,0.4441904140495213,180.0,-0.4441904140495213,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1,1,2,4,2.794149360971654,0.8122606515422308,4.1922750149260395,-6.839264634586214,1.3752803503799385,-5.531289037505022,-0.4326655217454783,0.4392961244596141,0.2921384291728231,12,1.358738096565227,1.5251605549995362,4.8859592143554815,7.127748007355446,6.680671015353996,21.080402706922765,0.036415657610102285,0.061238934989681935,0.10114165954663623,55.166666666666664,74,148784432,135.35967499999995,183.84,0.9166666666666666,2.794149360971654,0.8122606515422308,4.1922750149260395,-6.839264634586214,1.3752803503799385,-5.531289037505022,-0.4326655217454783,0.4392961244596141,0.2921384291728231,12,1.358738096565227,1.5251605549995362,4.8859592143554815,7.127748007355446,6.680671015353996,21.080402706922765,0.036415657610102285,0.061238934989681935,0.10114165954663623,55.166666666666664,74,148784432,135.35967499999995,183.84,0.9166666666666666,2.794149360971654,0.8122606515422308,4.1922750149260395,-6.839264634586214,1.3752803503799385,-5.531289037505022,-0.4326655217454783,0.4392961244596141,0.2921384291728231,12,1.358738096565227,1.5251605549995362,4.8859592143554815,7.127748007355446,6.680671015353996,21.080402706922765,0.036415657610102285,0.061238934989681935,0.10114165954663623,55.166666666666664,74,148784432,135.35967499999995,183.84,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,74,29986576,183.84,1.3833333333333335,0.04999999999999982,2.0399999999999996,0.7,3,50.0,37629968,0.2267102691969866,0.1224285422660796,0.2267102691969866
CrW3Te8,eef072f845ce,Y->S,1.042,0,0.563,0.056,0.4441904140495213,0.0,0.4441904140495213,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.5,1,1,2,4,2.794149360971654,0.8122606515422308,4.1922750149260395,-6.839264634586214,1.3752803503799385,-5.531289037505022,-0.4326655217454783,0.4392961244596141,0.2921384291728231,12,1.358738096565227,1.5251605549995362,4.8859592143554815,7.127748007355446,6.680671015353996,21.080402706922765,0.036415657610102285,0.061238934989681935,0.10114165954663623,55.166666666666664,74,148784432,135.35967499999995,183.84,0.9166666666666666,2.28593111834616,0.9168335319627362,3.7650124695302605,-5.918939645670137,1.2412730598818245,-5.0693634554571645,-0.5251148290264896,0.49364321245847326,0.26446533744939704,11,0.7347227287209827,1.121438443042446,3.919294209116728,4.488399135641777,5.037598271690573,18.09299745741357,0.07435089095588078,0.09459227472028858,0.2282598112897419,58.0,74,148452656,142.9381818181818,183.84,1.0,2.28593111834616,0.9168335319627362,3.7650124695302605,-5.918939645670137,1.2412730598818245,-5.0693634554571645,-0.5251148290264896,0.49364321245847326,0.26446533744939704,11,0.7347227287209827,1.121438443042446,3.919294209116728,4.488399135641777,5.037598271690573,18.09299745741357,0.07435089095588078,0.09459227472028858,0.2282598112897419,58.0,74,148452656,142.9381818181818,183.84,1.0,2.28593111834616,0.9168335319627362,3.7650124695302605,-5.918939645670137,1.2412730598818245,-5.0693634554571645,-0.5251148290264896,0.49364321245847326,0.26446533744939704,11,58.0,74,148452656,142.9381818181818,183.84,1.0,0,0,0,0,0,0,0,40.88789939151446,74,29986576,183.84,1.3833333333333335,0.04999999999999982,2.0399999999999996,0.7,3,50.0,37629968,0.2267102691969866,0.1224285422660796,0.2267102691969866
CrW3Te8,eef072f845ce,G->S,0.99,0,0.563,0.056,0.6785872202267884,49.11210060848555,0.4441904140495213,0.5130063269801208,0.0,0.0,0.0,0.5,0.5,0.25,0.25,1,1,2,4,2.794149360971654,0.8122606515422308,4.1922750149260395,-6.839264634586214,1.3752803503799385,-5.531289037505022,-0.4326655217454783,0.4392961244596141,0.2921384291728231,12,1.358738096565227,1.5251605549995362,4.8859592143554815,7.127748007355446,6.680671015353996,21.080402706922765,0.036415657610102285,0.061238934989681935,0.10114165954663623,55.166666666666664,74,148784432,135.35967499999995,183.84,0.9166666666666666,2.28593111834616,0.9168335319627362,3.7650124695302605,-5.918939645670137,1.2412730598818245,-5.0693634554571645,-0.5251148290264896,0.49364321245847326,0.26446533744939704,11,0.7347227287209827,1.121438443042446,3.919294209116728,4.488399135641777,5.037598271690573,18.09299745741357,0.07435089095588078,0.09459227472028858,0.2282598112897419,58.0,74,148452656,142.9381818181818,183.84,1.0,2.28593111834616,0.9168335319627362,3.7650124695302605,-5.918939645670137,1.2412730598818245,-5.0693634554571645,-0.5251148290264896,0.49364321245847326,0.26446533744939704,11,0.7347227287209827,1.121438443042446,3.919294209116728,4.488399135641777,5.037598271690573,18.09299745741357,0.07435089095588078,0.09459227472028858,0.2282598112897419,58.0,74,148452656,142.9381818181818,183.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,74,29986576,183.84,1.3833333333333335,0.04999999999999982,2.0399999999999996,0.7,3,50.0,37629968,0.2267102691969866,0.1224285422660796,0.2267102691969866
ISSb,5b94060698bc,M->K,2.844,0,1.276,0.041,0.5129153257993856,119.99999995640525,-0.2564576625617151,0.44419770232777134,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.16666666666666666,3,6,12,21,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0,0,0,0,0,0,0,30.00000004050597,53,7890481,126.90447,1.2833333333333334,0.44999999999999996,2.43,0.6100000000000003,3,40.0,14721218,0.8378311435722494,0.881194264676874,0.8378311435722494
ISSb,5b94060698bc,G->M,1.507,1,1.276,0.041,0.8883954027595297,29.999999962582827,0.7693729876851453,0.4441977008773236,0.0,0.0,0.0,0.5,0.0,0.25,0.0,1,3,6,10,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,53,7890481,126.90447,1.2833333333333334,0.44999999999999996,2.43,0.6100000000000003,3,40.0,14721218,0.8378311435722494,0.881194264676874,0.881194264676874
ISSb,5b94060698bc,G->K,1.547,1,1.276,0.041,1.0258306503426466,60.0000000030888,0.5129153251234302,0.8883954032050949,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,6,12,19,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.5798454921178778,0.25031451348276407,0.8611100762913262,-1.606140989172238,0.21221732656037687,-1.410241841021329,-0.04009852242039889,0.1495714205344375,0.14592374584290332,3,0.0015584688716027038,0.0015724099342213662,0.0034542193388737872,0.22740035746775109,0.16670511645322908,0.3880104639778432,-0.006367550269458964,0.010634442851498229,0.0022427338469588934,40.0,53,14721218,93.57648999999999,126.90447,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,53,7890481,126.90447,1.2833333333333334,0.44999999999999996,2.43,0.6100000000000003,3,40.0,14721218,0.8378311435722494,0.881194264676874,0.881194264676874
MoCr3S8,3fb52099b370,X->G,1.221,0,0.922,0.011,0.5089338888504535,180.0,-0.5089338888504535,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1,1,2,4,4.8995282809877985,1.0612570687395595,6.476664269102538,-8.27700974422902,0.27401689004392527,-8.04317903574509,0.7307851974076897,0.6205517731213787,1.6618159626617897,12,4.143446691261464,3.8573423552698682,12.094042010133307,13.00698466372757,5.933057854525882,22.725771655066175,0.011892271125954835,0.35622799490749996,0.8570585746568073,20.166666666666668,42,4631312,42.370691666666666,95.94,0.08333333333333333,4.8995282809877985,1.0612570687395595,6.476664269102538,-8.27700974422902,0.27401689004392527,-8.04317903574509,0.7307851974076897,0.6205517731213787,1.6618159626617897,12,4.143446691261464,3.8573423552698682,12.094042010133307,13.00698466372757,5.933057854525882,22.725771655066175,0.011892271125954835,0.35622799490749996,0.8570585746568073,20.166666666666668,42,4631312,42.370691666666666,95.94,0.08333333333333333,4.8995282809877985,1.0612570687395595,6.476664269102538,-8.27700974422902,0.27401689004392527,-8.04317903574509,0.7307851974076897,0.6205517731213787,1.6618159626617897,12,4.143446691261464,3.8573423552698682,12.094042010133307,13.00698466372757,5.933057854525882,22.725771655066175,0.011892271125954835,0.35622799490749996,0.8570585746568073,20.166666666666668,42,4631312,42.370691666666666,95.94,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,42,3111696,95.94,1.2833333333333332,0.44999999999999996,2.1333333333333333,0.9200000000000002,3,27.333333333333332,3509008,0.1542812240567189,0.1108407663341692,0.1542812240567189
CrW3Se8,0b7696e1f4c9,X->G,1.756,0,0.902,0.01,0.476000099265373,180.0,-0.476000099265373,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1,1,2,4,3.7952792994838798,0.9683157180434316,5.400011278195432,-7.770391883777471,0.8359156622556688,-6.982180709625033,0.07876558308239451,0.5425452430328846,0.9667060237480918,12,2.4936710510497355,2.5442068051315605,8.144076122947128,10.455499858563977,6.303243402782853,22.40716682210563,-0.03258275643150944,0.1195033336247905,0.25702451648163593,43.166666666666664,74,100982192,102.93300833333335,183.84,0.9166666666666666,3.7952792994838798,0.9683157180434316,5.400011278195432,-7.770391883777471,0.8359156622556688,-6.982180709625033,0.07876558308239451,0.5425452430328846,0.9667060237480918,12,2.4936710510497355,2.5442068051315605,8.144076122947128,10.455499858563977,6.303243402782853,22.40716682210563,-0.03258275643150944,0.1195033336247905,0.25702451648163593,43.166666666666664,74,100982192,102.93300833333335,183.84,0.9166666666666666,3.7952792994838798,0.9683157180434316,5.400011278195432,-7.770391883777471,0.8359156622556688,-6.982180709625033,0.07876558308239451,0.5425452430328846,0.9667060237480918,12,2.4936710510497355,2.5442068051315605,8.144076122947128,10.455499858563977,6.303243402782853,22.40716682210563,-0.03258275643150944,0.1195033336247905,0.25702451648163593,43.166666666666664,74,100982192,102.93300833333335,183.84,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,74,29986576,183.84,1.3,0.25,2.19,0.8899999999999999,3,44.0,31654688,0.1813042425403861,0.1534142461286447,0.1813042425403861
TiHf3Te8,1667d1443160,S->Y,1.512,0,0.098,0.132,0.6423585846055582,-130.8334179720495,-0.4054457743252689,-0.46915995854140013,0.1677116829552158,0.5,0.5,0.0,0.0,0.25,0.25,1,1,2,4,1.575154727725065,0.6968412702285428,2.7004815110478293,-4.620352037935622,1.589320094497742,-3.47848487668813,-0.8614348360560773,0.36794668797331126,-0.2756701670545828,11,0.3395042439210102,0.5978707197393694,2.0489161886549336,1.6240290961082393,4.947753387264029,16.008413486667457,0.17111988958807042,0.1354152028935909,0.3794137597148388,57.45454545454545,72,139114496,141.4790909090909,178.49,1.0,1.5201036982517324,0.6049922443071675,2.7000758925913266,-4.386690266391558,1.5878640732863172,-2.608896574333768,-0.7190940589233414,0.3230762421063536,-0.0678099549320382,10,0.28517118848229195,0.4526582288145663,1.3397687614676317,1.6775452273184217,4.005409607416628,11.44955069647984,0.10370872973659936,0.10321120294869844,0.340329699398723,58.0,72,131802880,142.867,178.49,1.0,1.9551899272053384,0.6102992849993816,3.067788560744173,-5.51714132099335,1.6727125797192701,-4.022415662163707,-0.8378519814551483,0.30460634165155925,-0.28922029042246367,12,0.6717090804432133,0.8300757114535329,2.643055807869564,3.741485200736348,6.252051791246509,16.88912119079334,0.14208644305588156,0.1010008687506301,0.28155331555881696,54.5,72,139348752,133.67808333333332,178.49,0.9166666666666666,1.4691365955803526,0.5331724231884719,2.6996769777671723,-4.294345501694227,1.3378584390319326,-3.1848418883012104,-0.5734470746111264,0.2967694087800757,0.13986918348104993,9,58.666666666666664,72,124491264,144.56333333333333,178.49,1.0,0,0,0,0,0,0,0,90.0,72,26873856,178.49,1.45,0.15000000000000013,1.6466666666666665,0.8,3,48.666666666666664,34419728,0.7032942480989642,0.1550792284914078,0.7032942480989642
CrMo3Te8,159f028a85d0,Y->S,0.896,0,0.665,0.035,0.44479526761049554,0.0,0.44479526761049554,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.5,1,1,2,4,2.815006289969079,0.815215998691453,4.215456732914532,-6.867567046962855,1.361517290409511,-5.585673211557633,-0.4234512605808058,0.4410878836777762,0.30582664108579594,12,1.3786945273192768,1.5450942353169808,4.940335621582508,7.221239867315777,6.682858932053239,21.182874172129885,0.03425228878509331,0.06052487902750446,0.09779585285307908,47.166666666666664,52,68159792,113.38467499999997,127.6,0.9166666666666666,2.304469273981807,0.9200061766021593,3.787036013953419,-5.946042664721656,1.2267928808986823,-5.107500843121151,-0.5175516735582965,0.49465154714717696,0.2723338016896787,11,0.7471130735053532,1.1396370453288296,3.981652120212676,4.570450979892815,5.019534334919836,18.070317494672434,0.07210891995848735,0.0940363218787642,0.22507720421489247,49.27272727272727,52,67828016,118.96545454545452,127.6,1.0,2.304469273981807,0.9200061766021593,3.787036013953419,-5.946042664721656,1.2267928808986823,-5.107500843121151,-0.5175516735582965,0.49465154714717696,0.2723338016896787,11,0.7471130735053532,1.1396370453288296,3.981652120212676,4.570450979892815,5.019534334919836,18.070317494672434,0.07210891995848735,0.0940363218787642,0.22507720421489247,49.27272727272727,52,67828016,118.96545454545452,127.6,1.0,2.304469273981807,0.9200061766021593,3.787036013953419,-5.946042664721656,1.2267928808986823,-5.107500843121151,-0.5175516735582965,0.49465154714717696,0.2723338016896787,11,49.27272727272727,52,67828016,118.96545454545452,127.6,1.0,0,0,0,0,0,0,0,40.88865240173058,52,7311616,127.6,1.4166666666666667,0.050000000000000044,1.9733333333333334,0.5000000000000002,3,39.333333333333336,10755088,0.2569664710702297,0.1252595031050306,0.2569664710702297
