n_feat,features,features_full,loo_r2,loo_mae
6,"E_pfrac_VBM, E_pfrac_CBM, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5889243276603798,0.4447883891866665
6,"E_pfrac_VBM, E_pfrac_CBM, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5558739369715533,0.47784933181724165
6,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.49584438040553047,0.4843237260423526
6,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.5114345608941174,0.49376799719743053
6,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.5539445113581205,0.45935360141233966
6,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5029581399080435,0.5011827240231062
6,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5568514807199341,0.4632785785270459
6,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5076555839791204,0.4957568776053612
6,"E_pfrac_VBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.40862114044873,0.5549622502471462
6,"E_pfrac_VBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.4537244736498305,0.5274512234745604
6,"E_pfrac_VBM, radius_mean, max_Z4, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.4660548748494191,0.5375599229070875
6,"E_pfrac_VBM, radius_mean, max_Z4, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.4351741442873701,0.540733951428924
6,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5343195686161484,0.4811526901938699
6,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5736758729469158,0.4627513949702485
6,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5599163721418124,0.4743862649840539
6,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5206232455013895,0.48462265531944515
6,"E_pfrac_VBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.47643382510918686,0.53373716631321
6,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5559876484199361,0.4484655164275507
6,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5665230507895926,0.45690414785134675
6,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5670110083501012,0.4547918693224589
6,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5145053320523436,0.4789845090056911
6,"E_pfrac_VBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.38027223326669746,0.5576652312278748
6,"E_pfrac_VBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5636218618686923,0.4573730594702441
6,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.5831211270754169,0.4471658810124252
6,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.6012719990785831,0.4631566037505564
6,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.5565880683535698,0.469234068364808
6,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5522362017257697,0.4814311029260809
6,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5437204082772391,0.4778480152746643
6,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5326089478640013,0.48794117286470196
6,"E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.4734126702868463,0.5353186132546627
6,"E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.4131563733976583,0.536772930246411
6,"E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.4917889525189276,0.5227198279602359
6,"E_pfrac_CBM, radius_mean, max_Z4, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.4105081152765334,0.5460350181309864
6,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5960849251027532,0.464552748906492
6,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5777385190836257,0.45064616355992326
6,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5951769748000012,0.4468986313415296
6,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5665849954270227,0.470795652476224
6,"E_pfrac_CBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.48805323137944023,0.523586226472951
6,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.6159895347384251,0.44430334359467627
6,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5606007620846607,0.4625540608878087
6,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5633157868045122,0.4655716776992336
6,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5743280681562006,0.46456514015101424
6,"E_pfrac_CBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.43540652501609456,0.5408723042613328
6,"E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5963878023647942,0.45436058301155013
6,"radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.4700969085895288,0.5076531414985657
6,"radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.47550770235648554,0.5015280534185544
6,"radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.48977403114614637,0.5068805600175954
6,"radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.48181213851967486,0.5062699385170985
6,"radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.3729752366439374,0.5905162795866379
6,"radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5259439884830922,0.4903931425412496
6,"max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5230954344064594,0.4860713247674884
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull",0.6319829843618567,0.42835620514070144
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM",0.6284932356643662,0.44692654299976853
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_CBM",0.6073804313822433,0.4329351704144719
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM",0.5654374831251913,0.4688185479038894
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_CBM",0.5675960309914669,0.4396948930663292
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, E_sfrac_VBM, E_sfrac_CBM",0.5562835935162576,0.4620247165699198
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5096567470389843,0.506368539275545
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5129285647440974,0.49863404815365564
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5470496558201117,0.4913482537414089
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.4793831627284044,0.5096661540041065
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.6128446373920259,0.4471697021638504
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.6213863450039132,0.4266279021802575
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.615718025588264,0.4330142656962077
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5849568465630435,0.44803612518310554
7,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.531980535984703,0.502414976828026
7,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.6090224198053815,0.4416602189805773
7,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.6100749505618759,0.4293846003840668
7,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.6148000641555452,0.4321949361936011
7,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5873841747829285,0.4467495154130339
7,"E_pfrac_VBM, E_pfrac_CBM, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5289911572840125,0.49658742376288983
7,"E_pfrac_VBM, E_pfrac_CBM, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.622646678895582,0.4336622214847141
7,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5609037981526944,0.4638717739220822
7,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5913114491806943,0.4555624645743707
7,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5822996881164627,0.4648360249345953
7,"E_pfrac_VBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5013581638639816,0.5052941644071329
7,"E_pfrac_VBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.43062966072126896,0.5592127494185863
7,"E_pfrac_VBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5905277327153434,0.46123555369810626
7,"E_pfrac_VBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5708430561325606,0.45963405287867853
7,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.5741027125424085,0.4665089666723001
7,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.5663258456113767,0.448103546787994
7,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.5912806313148152,0.4594771269595985
7,"E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5447151975296722,0.4873505779564983
7,"E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.4484328273867302,0.5441164415821884
7,"E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5894004384393986,0.4600004857284855
7,"E_pfrac_CBM, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_CBM, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.6071574535319754,0.4473499774258546
7,"radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5542738929502484,0.4828855852888088
8,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM",0.6300818930632746,0.43853080244256987
8,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_CBM",0.6069312358075878,0.42969717774246674
8,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_kpath_angle_deg, E_sfrac_VBM, E_sfrac_CBM",0.6124077061480728,0.444491606726791
8,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, pmid_afs_gauss_std, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, pmid_afs_gauss_std, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5750539743986903,0.4612418115837405
8,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, max_Z4, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, old_max_Z4, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.5109675277053207,0.5222229325939911
8,"E_pfrac_VBM, E_pfrac_CBM, radius_mean, pmid_afs_gauss_std, kpath_angle_deg, ehull, E_sfrac_VBM, E_sfrac_CBM","old_E_pfrac_VBM, old_E_pfrac_CBM, old_radius_mean, pmid_afs_gauss_std, old_kpath_angle_deg, old_ehull, E_sfrac_VBM, E_sfrac_CBM",0.6176217018441255,0.4439967725830849
