features,feat_list,indices,n_feat,cv5_r2
end_nearest_mass + kstart_frac_y + kvec_z,"end_nearest_mass,kstart_frac_y,kvec_z","(16, 30, 34)",3,-0.13969494887148035
end_nearest_Z + kstart_frac_y + kvec_z,"end_nearest_Z,kstart_frac_y,kvec_z","(13, 30, 34)",3,-0.13969494887148035
end_adf_std + kmid_frac_y + start_adf_std,"end_adf_std,kmid_frac_y,start_adf_std","(12, 22, 56)",3,-0.1397132758898181
bandgap + n_elements + start_adf_min,"bandgap,n_elements,start_adf_min","(6, 49, 54)",3,-0.13972248835004783
end_adf_mean + kvec_z + n_elements,"end_adf_mean,kvec_z,n_elements","(9, 34, 49)",3,-0.13976417543311714
kpath_interior_degeneracy + mid_adf_mean + radius_diff,"kpath_interior_degeneracy,mid_adf_mean,radius_diff","(25, 40, 50)",3,-0.13980881948117327
end_nearest_dist + radius_mean + sum_Z4,"end_nearest_dist,radius_mean,sum_Z4","(15, 51, 61)",3,-0.13982948167856485
X_mean + end_nearest_mass + radius_diff,"X_mean,end_nearest_mass,radius_diff","(4, 16, 50)",3,-0.1398311415381051
X_mean + end_nearest_Z4 + radius_diff,"X_mean,end_nearest_Z4,radius_diff","(4, 14, 50)",3,-0.1398311415381051
X_mean + end_nearest_Z + radius_diff,"X_mean,end_nearest_Z,radius_diff","(4, 13, 50)",3,-0.1398311415381051
E_pfrac_CBM + X_mean + kend_frac_x,"E_pfrac_CBM,X_mean,kend_frac_x","(0, 4, 18)",3,-0.13983175087301886
radius_mean + start_adf_min + sum_Z4,"radius_mean,start_adf_min,sum_Z4","(51, 54, 61)",3,-0.13983352448850428
X_mean + end_nearest_Z + end_nearest_dist,"X_mean,end_nearest_Z,end_nearest_dist","(4, 13, 15)",3,-0.13984859352709833
X_mean + end_nearest_Z4 + end_nearest_dist,"X_mean,end_nearest_Z4,end_nearest_dist","(4, 14, 15)",3,-0.13984859352709833
X_mean + end_adf_mean + mid_adf_std,"X_mean,end_adf_mean,mid_adf_std","(4, 9, 43)",3,-0.1398491745029818
kpath_angle_deg + kstart_frac_z + max_Z,"kpath_angle_deg,kstart_frac_z,max_Z","(24, 31, 35)",3,-0.13986583636824804
kpath_angle_deg + kstart_frac_z + max_Z4,"kpath_angle_deg,kstart_frac_z,max_Z4","(24, 31, 36)",3,-0.13986583636824804
end_adf_mean + end_adf_n_triplets + kpath_real_distance,"end_adf_mean,end_adf_n_triplets,kpath_real_distance","(9, 11, 26)",3,-0.13987479580359638
kmid_frac_y + kpath_real_distance + mid_adf_mean,"kmid_frac_y,kpath_real_distance,mid_adf_mean","(22, 26, 40)",3,-0.139897911388431
end_adf_min + mean_Z + n_elements,"end_adf_min,mean_Z,n_elements","(10, 38, 49)",3,-0.1398992302712077
kstart_frac_x + kvec_z + mid_adf_std,"kstart_frac_x,kvec_z,mid_adf_std","(29, 34, 43)",3,-0.13990583653465136
E_pfrac_CBM + kend_degeneracy + kmid_frac_z,"E_pfrac_CBM,kend_degeneracy,kmid_frac_z","(0, 17, 23)",3,-0.139939949576444
kend_frac_x + kmid_frac_y + kstart_degeneracy,"kend_frac_x,kmid_frac_y,kstart_degeneracy","(18, 22, 28)",3,-0.1399552453513066
kpath_total_weight + mean_Z + start_nearest_mass,"kpath_total_weight,mean_Z,start_nearest_mass","(27, 38, 60)",3,-0.13998642225735558
kpath_total_weight + mean_Z + start_nearest_Z,"kpath_total_weight,mean_Z,start_nearest_Z","(27, 38, 57)",3,-0.13998642225735558
kpath_total_weight + mean_Z + start_nearest_Z4,"kpath_total_weight,mean_Z,start_nearest_Z4","(27, 38, 58)",3,-0.13998642225735558
kstart_frac_x + kstart_frac_y + mid_adf_std,"kstart_frac_x,kstart_frac_y,mid_adf_std","(29, 30, 43)",3,-0.1399865055374282
kpath_angle_deg + kvec_x + kvec_z,"kpath_angle_deg,kvec_x,kvec_z","(24, 32, 34)",3,-0.13998795757462112
X_mean + band_binary + radius_diff,"X_mean,band_binary,radius_diff","(4, 5, 50)",3,-0.14000582177713666
kend_frac_y + kstart_degeneracy + radius_diff,"kend_frac_y,kstart_degeneracy,radius_diff","(19, 28, 50)",3,-0.14000726558241253
end_nearest_dist + mid_adf_std + radius_diff,"end_nearest_dist,mid_adf_std,radius_diff","(15, 43, 50)",3,-0.14002506556492558
kmid_frac_z + kpath_interior_degeneracy + mid_nearest_mass,"kmid_frac_z,kpath_interior_degeneracy,mid_nearest_mass","(23, 25, 47)",3,-0.14004661768034427
kmid_frac_z + kpath_interior_degeneracy + mid_nearest_Z4,"kmid_frac_z,kpath_interior_degeneracy,mid_nearest_Z4","(23, 25, 45)",3,-0.14004661768034427
kmid_frac_z + kpath_interior_degeneracy + mid_nearest_Z,"kmid_frac_z,kpath_interior_degeneracy,mid_nearest_Z","(23, 25, 44)",3,-0.14004661768034427
kend_frac_y + kpath_interior_degeneracy + mid_nearest_Z4,"kend_frac_y,kpath_interior_degeneracy,mid_nearest_Z4","(19, 25, 45)",3,-0.1401108867874155
kend_frac_y + kpath_interior_degeneracy + mid_nearest_mass,"kend_frac_y,kpath_interior_degeneracy,mid_nearest_mass","(19, 25, 47)",3,-0.1401108867874155
kend_frac_y + kpath_interior_degeneracy + mid_nearest_Z,"kend_frac_y,kpath_interior_degeneracy,mid_nearest_Z","(19, 25, 44)",3,-0.1401108867874155
band_binary + ehull + kvec_x,"band_binary,ehull,kvec_x","(5, 7, 32)",3,-0.14014004204506553
kvec_y + start_nearest_dist + start_nearest_mass,"kvec_y,start_nearest_dist,start_nearest_mass","(33, 59, 60)",3,-0.14014674168645688
E_pfrac_CBM + kvec_y + mid_nearest_mass,"E_pfrac_CBM,kvec_y,mid_nearest_mass","(0, 33, 47)",3,-0.1401557088798356
E_pfrac_CBM + kvec_y + mid_nearest_Z,"E_pfrac_CBM,kvec_y,mid_nearest_Z","(0, 33, 44)",3,-0.1401557088798356
E_pfrac_CBM + kvec_y + mid_nearest_Z4,"E_pfrac_CBM,kvec_y,mid_nearest_Z4","(0, 33, 45)",3,-0.1401557088798356
kpath_angle_deg + kstart_degeneracy + max_mass,"kpath_angle_deg,kstart_degeneracy,max_mass","(24, 28, 37)",3,-0.14015637850116586
X_diff + mid_nearest_dist + start_adf_max,"X_diff,mid_nearest_dist,start_adf_max","(3, 46, 52)",3,-0.14020234851659014
end_adf_std + kstart_frac_z + mean_Z,"end_adf_std,kstart_frac_z,mean_Z","(12, 31, 38)",3,-0.14022271904302855
end_adf_min + start_nearest_dist + sum_Z4,"end_adf_min,start_nearest_dist,sum_Z4","(10, 59, 61)",3,-0.14022728877497925
ehull + end_adf_min + kstart_frac_z,"ehull,end_adf_min,kstart_frac_z","(7, 10, 31)",3,-0.14025866454336294
X_mean + end_adf_std + start_nearest_mass,"X_mean,end_adf_std,start_nearest_mass","(4, 12, 60)",3,-0.14029705394843833
X_mean + end_adf_std + start_nearest_Z4,"X_mean,end_adf_std,start_nearest_Z4","(4, 12, 58)",3,-0.14029705394843833
X_mean + end_adf_std + start_nearest_Z,"X_mean,end_adf_std,start_nearest_Z","(4, 12, 57)",3,-0.14029705394843833
band_binary + max_mass + radius_diff,"band_binary,max_mass,radius_diff","(5, 37, 50)",3,-0.1403399938384685
max_mass + mid_adf_std + radius_diff,"max_mass,mid_adf_std,radius_diff","(37, 43, 50)",3,-0.1404009213827374
end_nearest_Z + end_nearest_dist + mid_nearest_Z,"end_nearest_Z,end_nearest_dist,mid_nearest_Z","(13, 15, 44)",3,-0.14040468716282822
end_nearest_Z4 + end_nearest_dist + mid_nearest_Z,"end_nearest_Z4,end_nearest_dist,mid_nearest_Z","(14, 15, 44)",3,-0.14040468716282822
end_nearest_Z + end_nearest_dist + mid_nearest_mass,"end_nearest_Z,end_nearest_dist,mid_nearest_mass","(13, 15, 47)",3,-0.14040468716282822
end_nearest_Z4 + end_nearest_dist + mid_nearest_mass,"end_nearest_Z4,end_nearest_dist,mid_nearest_mass","(14, 15, 47)",3,-0.14040468716282822
end_nearest_Z + end_nearest_dist + mid_nearest_Z4,"end_nearest_Z,end_nearest_dist,mid_nearest_Z4","(13, 15, 45)",3,-0.14040468716282822
end_nearest_Z4 + end_nearest_dist + mid_nearest_Z4,"end_nearest_Z4,end_nearest_dist,mid_nearest_Z4","(14, 15, 45)",3,-0.14040468716282822
kmid_frac_x + kpath_interior_degeneracy + n_elements,"kmid_frac_x,kpath_interior_degeneracy,n_elements","(21, 25, 49)",3,-0.14040926736942497
E_pfrac_CBM + kmid_frac_x + mid_adf_min,"E_pfrac_CBM,kmid_frac_x,mid_adf_min","(0, 21, 41)",3,-0.1404372978349169
band_binary + bandgap + sum_Z4,"band_binary,bandgap,sum_Z4","(5, 6, 61)",3,-0.14044098119415085
end_adf_min + mid_adf_max + start_nearest_Z,"end_adf_min,mid_adf_max,start_nearest_Z","(10, 39, 57)",3,-0.14044298977462086
end_adf_min + mid_adf_max + start_nearest_mass,"end_adf_min,mid_adf_max,start_nearest_mass","(10, 39, 60)",3,-0.14044298977462086
end_adf_min + mid_adf_max + start_nearest_Z4,"end_adf_min,mid_adf_max,start_nearest_Z4","(10, 39, 58)",3,-0.14044298977462086
bandgap + end_adf_std + mid_nearest_Z,"bandgap,end_adf_std,mid_nearest_Z","(6, 12, 44)",3,-0.14046909627079535
bandgap + end_adf_std + mid_nearest_Z4,"bandgap,end_adf_std,mid_nearest_Z4","(6, 12, 45)",3,-0.14046909627079535
bandgap + end_adf_std + mid_nearest_mass,"bandgap,end_adf_std,mid_nearest_mass","(6, 12, 47)",3,-0.14046909627079535
mean_Z + mid_adf_n_triplets + radius_mean,"mean_Z,mid_adf_n_triplets,radius_mean","(38, 42, 51)",3,-0.1404872461454965
band_binary + end_adf_min + kpath_interior_degeneracy,"band_binary,end_adf_min,kpath_interior_degeneracy","(5, 10, 25)",3,-0.1404899963144724
end_nearest_mass + kpath_interior_degeneracy + kstart_degeneracy,"end_nearest_mass,kpath_interior_degeneracy,kstart_degeneracy","(16, 25, 28)",3,-0.1404901502127981
end_nearest_Z4 + kpath_interior_degeneracy + kstart_degeneracy,"end_nearest_Z4,kpath_interior_degeneracy,kstart_degeneracy","(14, 25, 28)",3,-0.1404901502127981
end_nearest_Z + kpath_interior_degeneracy + kstart_degeneracy,"end_nearest_Z,kpath_interior_degeneracy,kstart_degeneracy","(13, 25, 28)",3,-0.1404901502127981
end_adf_std + kvec_z + max_mass,"end_adf_std,kvec_z,max_mass","(12, 34, 37)",3,-0.14049367380793226
bandgap + kmid_frac_z + start_adf_mean,"bandgap,kmid_frac_z,start_adf_mean","(6, 23, 53)",3,-0.14050512770017892
kend_frac_y + kend_frac_z + kvec_x,"kend_frac_y,kend_frac_z,kvec_x","(19, 20, 32)",3,-0.1405279613876124
kpath_interior_degeneracy + max_mass + mid_adf_mean,"kpath_interior_degeneracy,max_mass,mid_adf_mean","(25, 37, 40)",3,-0.1405293386703267
X_mean + end_adf_min + max_Z4,"X_mean,end_adf_min,max_Z4","(4, 10, 36)",3,-0.14054513681381264
X_mean + end_adf_min + max_Z,"X_mean,end_adf_min,max_Z","(4, 10, 35)",3,-0.14054513681381264
kpath_total_weight + kstart_frac_x + mean_Z,"kpath_total_weight,kstart_frac_x,mean_Z","(27, 29, 38)",3,-0.14057110072750928
kstart_frac_z + mid_adf_std + start_adf_n_triplets,"kstart_frac_z,mid_adf_std,start_adf_n_triplets","(31, 43, 55)",3,-0.14060938534023532
kend_degeneracy + kstart_degeneracy + mid_nearest_dist,"kend_degeneracy,kstart_degeneracy,mid_nearest_dist","(17, 28, 46)",3,-0.14061727038897623
E_pfrac_VBM + kstart_degeneracy + kstart_frac_x,"E_pfrac_VBM,kstart_degeneracy,kstart_frac_x","(1, 28, 29)",3,-0.14061827845869826
end_nearest_dist + mid_nearest_dist + start_adf_std,"end_nearest_dist,mid_nearest_dist,start_adf_std","(15, 46, 56)",3,-0.140629297511874
E_pfrac_CBM + kvec_z + min_mass,"E_pfrac_CBM,kvec_z,min_mass","(0, 34, 48)",3,-0.14063418008257875
X_mean + kpath_total_weight + mid_adf_mean,"X_mean,kpath_total_weight,mid_adf_mean","(4, 27, 40)",3,-0.14064756560816088
kend_frac_x + kvec_z + max_mass,"kend_frac_x,kvec_z,max_mass","(18, 34, 37)",3,-0.14066412599770392
end_adf_min + kpath_angle_deg + min_mass,"end_adf_min,kpath_angle_deg,min_mass","(10, 24, 48)",3,-0.14067136256569188
end_nearest_Z4 + kmid_frac_x + kstart_frac_x,"end_nearest_Z4,kmid_frac_x,kstart_frac_x","(14, 21, 29)",3,-0.14067827258717355
end_nearest_mass + kmid_frac_x + kstart_frac_x,"end_nearest_mass,kmid_frac_x,kstart_frac_x","(16, 21, 29)",3,-0.14067827258717355
end_nearest_Z + kmid_frac_x + kstart_frac_x,"end_nearest_Z,kmid_frac_x,kstart_frac_x","(13, 21, 29)",3,-0.14067827258717355
end_adf_min + kstart_frac_y + mean_Z,"end_adf_min,kstart_frac_y,mean_Z","(10, 30, 38)",3,-0.1406858940233602
X_diff + kend_frac_y + start_adf_min,"X_diff,kend_frac_y,start_adf_min","(3, 19, 54)",3,-0.14070145522252422
kmid_frac_y + kstart_frac_x + mid_adf_std,"kmid_frac_y,kstart_frac_x,mid_adf_std","(22, 29, 43)",3,-0.140736886739188
E_pfrac_CBM + start_nearest_Z + start_nearest_dist,"E_pfrac_CBM,start_nearest_Z,start_nearest_dist","(0, 57, 59)",3,-0.14075605337337432
E_pfrac_CBM + start_nearest_Z4 + start_nearest_dist,"E_pfrac_CBM,start_nearest_Z4,start_nearest_dist","(0, 58, 59)",3,-0.14075605337337432
end_adf_min + kend_frac_x + mid_nearest_Z,"end_adf_min,kend_frac_x,mid_nearest_Z","(10, 18, 44)",3,-0.14075696042430602
end_adf_min + kend_frac_x + mid_nearest_Z4,"end_adf_min,kend_frac_x,mid_nearest_Z4","(10, 18, 45)",3,-0.14075696042430602
end_adf_min + kend_frac_x + mid_nearest_mass,"end_adf_min,kend_frac_x,mid_nearest_mass","(10, 18, 47)",3,-0.14075696042430602
kend_degeneracy + kvec_x + max_Z,"kend_degeneracy,kvec_x,max_Z","(17, 32, 35)",3,-0.14076528597761756
kend_degeneracy + kvec_x + max_Z4,"kend_degeneracy,kvec_x,max_Z4","(17, 32, 36)",3,-0.14076528597761756
kend_frac_y + kmid_frac_x + kvec_x,"kend_frac_y,kmid_frac_x,kvec_x","(19, 21, 32)",3,-0.1408160409666775
end_nearest_dist + kstart_degeneracy + mid_nearest_Z,"end_nearest_dist,kstart_degeneracy,mid_nearest_Z","(15, 28, 44)",3,-0.1408355561061872
end_nearest_dist + kstart_degeneracy + mid_nearest_mass,"end_nearest_dist,kstart_degeneracy,mid_nearest_mass","(15, 28, 47)",3,-0.1408355561061872
end_nearest_dist + kstart_degeneracy + mid_nearest_Z4,"end_nearest_dist,kstart_degeneracy,mid_nearest_Z4","(15, 28, 45)",3,-0.1408355561061872
bandgap + radius_diff + start_adf_max,"bandgap,radius_diff,start_adf_max","(6, 50, 52)",3,-0.14083661664261257
E_pfrac_relevant + kmid_frac_x + kvec_y,"E_pfrac_relevant,kmid_frac_x,kvec_y","(2, 21, 33)",3,-0.14083675512464938
kend_degeneracy + kend_frac_z + kpath_real_distance,"kend_degeneracy,kend_frac_z,kpath_real_distance","(17, 20, 26)",3,-0.14084453313627882
E_pfrac_CBM + end_adf_min + kmid_frac_y,"E_pfrac_CBM,end_adf_min,kmid_frac_y","(0, 10, 22)",3,-0.14089857000686604
E_pfrac_CBM + kend_frac_y + kpath_real_distance,"E_pfrac_CBM,kend_frac_y,kpath_real_distance","(0, 19, 26)",3,-0.14090228640698796
mid_adf_mean + radius_mean + start_nearest_Z,"mid_adf_mean,radius_mean,start_nearest_Z","(40, 51, 57)",3,-0.1409096965111049
mid_adf_mean + radius_mean + start_nearest_mass,"mid_adf_mean,radius_mean,start_nearest_mass","(40, 51, 60)",3,-0.1409096965111049
mid_adf_mean + radius_mean + start_nearest_Z4,"mid_adf_mean,radius_mean,start_nearest_Z4","(40, 51, 58)",3,-0.1409096965111049
end_adf_min + kend_frac_x + n_elements,"end_adf_min,kend_frac_x,n_elements","(10, 18, 49)",3,-0.14093545856199738
kvec_y + mid_adf_mean + sum_Z4,"kvec_y,mid_adf_mean,sum_Z4","(33, 40, 61)",3,-0.14094881913370422
end_adf_min + kmid_frac_z + mean_Z,"end_adf_min,kmid_frac_z,mean_Z","(10, 23, 38)",3,-0.14096699667780296
mid_adf_mean + mid_adf_std + start_nearest_dist,"mid_adf_mean,mid_adf_std,start_nearest_dist","(40, 43, 59)",3,-0.14097174895970002
X_diff + end_adf_min + mid_adf_max,"X_diff,end_adf_min,mid_adf_max","(3, 10, 39)",3,-0.14097377659849922
E_pfrac_VBM + min_mass + start_nearest_dist,"E_pfrac_VBM,min_mass,start_nearest_dist","(1, 48, 59)",3,-0.14098479459838792
mid_nearest_Z4 + start_nearest_Z + start_nearest_Z4,"mid_nearest_Z4,start_nearest_Z,start_nearest_Z4","(45, 57, 58)",3,-0.14099094498286505
mid_nearest_Z + start_nearest_Z4 + start_nearest_mass,"mid_nearest_Z,start_nearest_Z4,start_nearest_mass","(44, 58, 60)",3,-0.14099094498286505
mid_nearest_mass + start_nearest_Z4 + start_nearest_mass,"mid_nearest_mass,start_nearest_Z4,start_nearest_mass","(47, 58, 60)",3,-0.14099094498286505
mid_nearest_Z + start_nearest_Z + start_nearest_mass,"mid_nearest_Z,start_nearest_Z,start_nearest_mass","(44, 57, 60)",3,-0.14099094498286505
mid_nearest_Z + start_nearest_Z + start_nearest_Z4,"mid_nearest_Z,start_nearest_Z,start_nearest_Z4","(44, 57, 58)",3,-0.14099094498286505
mid_nearest_mass + start_nearest_Z + start_nearest_mass,"mid_nearest_mass,start_nearest_Z,start_nearest_mass","(47, 57, 60)",3,-0.14099094498286505
mid_nearest_Z4 + start_nearest_Z4 + start_nearest_mass,"mid_nearest_Z4,start_nearest_Z4,start_nearest_mass","(45, 58, 60)",3,-0.14099094498286505
mid_nearest_Z4 + start_nearest_Z + start_nearest_mass,"mid_nearest_Z4,start_nearest_Z,start_nearest_mass","(45, 57, 60)",3,-0.14099094498286505
mid_nearest_mass + start_nearest_Z + start_nearest_Z4,"mid_nearest_mass,start_nearest_Z,start_nearest_Z4","(47, 57, 58)",3,-0.14099094498286505
kend_frac_z + kpath_interior_degeneracy + mid_nearest_Z,"kend_frac_z,kpath_interior_degeneracy,mid_nearest_Z","(20, 25, 44)",3,-0.14101491111458409
kend_frac_z + kpath_interior_degeneracy + mid_nearest_Z4,"kend_frac_z,kpath_interior_degeneracy,mid_nearest_Z4","(20, 25, 45)",3,-0.14101491111458409
kend_frac_z + kpath_interior_degeneracy + mid_nearest_mass,"kend_frac_z,kpath_interior_degeneracy,mid_nearest_mass","(20, 25, 47)",3,-0.14101491111458409
end_nearest_Z + end_nearest_dist + radius_diff,"end_nearest_Z,end_nearest_dist,radius_diff","(13, 15, 50)",3,-0.14107320413989657
end_nearest_Z4 + end_nearest_dist + radius_diff,"end_nearest_Z4,end_nearest_dist,radius_diff","(14, 15, 50)",3,-0.14107320413989657
kvec_z + radius_mean + start_adf_std,"kvec_z,radius_mean,start_adf_std","(34, 51, 56)",3,-0.14109303721056243
E_pfrac_VBM + kstart_frac_x + mid_nearest_Z4,"E_pfrac_VBM,kstart_frac_x,mid_nearest_Z4","(1, 29, 45)",3,-0.14113107762221014
E_pfrac_VBM + kstart_frac_x + mid_nearest_Z,"E_pfrac_VBM,kstart_frac_x,mid_nearest_Z","(1, 29, 44)",3,-0.14113107762221014
E_pfrac_VBM + kstart_frac_x + mid_nearest_mass,"E_pfrac_VBM,kstart_frac_x,mid_nearest_mass","(1, 29, 47)",3,-0.14113107762221014
bandgap + end_adf_mean + n_elements,"bandgap,end_adf_mean,n_elements","(6, 9, 49)",3,-0.14113473286038422
bandgap + kpath_angle_deg + start_adf_min,"bandgap,kpath_angle_deg,start_adf_min","(6, 24, 54)",3,-0.14113532545921822
end_adf_std + kvec_z + mean_Z,"end_adf_std,kvec_z,mean_Z","(12, 34, 38)",3,-0.14113883425248527
kend_frac_y + kvec_x + max_Z4,"kend_frac_y,kvec_x,max_Z4","(19, 32, 36)",3,-0.14116419173299743
kend_frac_y + kvec_x + max_Z,"kend_frac_y,kvec_x,max_Z","(19, 32, 35)",3,-0.14116419173299743
end_adf_n_triplets + kmid_frac_y + start_adf_mean,"end_adf_n_triplets,kmid_frac_y,start_adf_mean","(11, 22, 53)",3,-0.14116946419699922
end_adf_min + kpath_real_distance + max_Z4,"end_adf_min,kpath_real_distance,max_Z4","(10, 26, 36)",3,-0.1411699902838589
end_adf_min + kpath_real_distance + max_Z,"end_adf_min,kpath_real_distance,max_Z","(10, 26, 35)",3,-0.1411699902838589
kstart_frac_y + start_nearest_dist + sum_Z4,"kstart_frac_y,start_nearest_dist,sum_Z4","(30, 59, 61)",3,-0.1411768815044342
end_adf_std + kmid_frac_x + n_elements,"end_adf_std,kmid_frac_x,n_elements","(12, 21, 49)",3,-0.14122169704263807
kpath_total_weight + kvec_y + start_nearest_dist,"kpath_total_weight,kvec_y,start_nearest_dist","(27, 33, 59)",3,-0.14122986441299515
end_adf_std + mid_adf_min + n_elements,"end_adf_std,mid_adf_min,n_elements","(12, 41, 49)",3,-0.14123059575498267
kpath_angle_deg + mid_nearest_Z4 + mid_nearest_dist,"kpath_angle_deg,mid_nearest_Z4,mid_nearest_dist","(24, 45, 46)",3,-0.141261057835752
kpath_angle_deg + mid_nearest_Z + mid_nearest_dist,"kpath_angle_deg,mid_nearest_Z,mid_nearest_dist","(24, 44, 46)",3,-0.141261057835752
max_mass + mid_adf_std + start_nearest_mass,"max_mass,mid_adf_std,start_nearest_mass","(37, 43, 60)",3,-0.14126528048660167
max_mass + mid_adf_std + start_nearest_Z,"max_mass,mid_adf_std,start_nearest_Z","(37, 43, 57)",3,-0.14126528048660167
max_mass + mid_adf_std + start_nearest_Z4,"max_mass,mid_adf_std,start_nearest_Z4","(37, 43, 58)",3,-0.14126528048660167
E_pfrac_VBM + mean_Z + sum_Z4,"E_pfrac_VBM,mean_Z,sum_Z4","(1, 38, 61)",3,-0.1412804815882541
X_mean + ehull + mid_adf_mean,"X_mean,ehull,mid_adf_mean","(4, 7, 40)",3,-0.14128687443261162
E_pfrac_VBM + bandgap + radius_diff,"E_pfrac_VBM,bandgap,radius_diff","(1, 6, 50)",3,-0.14128760474291197
kend_degeneracy + kstart_frac_x + sum_Z4,"kend_degeneracy,kstart_frac_x,sum_Z4","(17, 29, 61)",3,-0.14131936640014742
kend_frac_y + kstart_frac_y + min_mass,"kend_frac_y,kstart_frac_y,min_mass","(19, 30, 48)",3,-0.14132162214928862
E_pfrac_CBM + kvec_y + max_Z4,"E_pfrac_CBM,kvec_y,max_Z4","(0, 33, 36)",3,-0.14137162551306195
E_pfrac_CBM + kvec_y + max_Z,"E_pfrac_CBM,kvec_y,max_Z","(0, 33, 35)",3,-0.14137162551306195
kmid_frac_x + max_mass + mid_adf_std,"kmid_frac_x,max_mass,mid_adf_std","(21, 37, 43)",3,-0.14138735120093007
kend_frac_z + kpath_real_distance + mid_adf_mean,"kend_frac_z,kpath_real_distance,mid_adf_mean","(20, 26, 40)",3,-0.14138778352475284
E_pfrac_CBM + max_mass + start_nearest_Z,"E_pfrac_CBM,max_mass,start_nearest_Z","(0, 37, 57)",3,-0.14141710245154268
E_pfrac_CBM + max_mass + start_nearest_Z4,"E_pfrac_CBM,max_mass,start_nearest_Z4","(0, 37, 58)",3,-0.14141710245154268
E_pfrac_CBM + max_mass + start_nearest_mass,"E_pfrac_CBM,max_mass,start_nearest_mass","(0, 37, 60)",3,-0.14141710245154268
E_pfrac_CBM + max_Z4 + radius_mean,"E_pfrac_CBM,max_Z4,radius_mean","(0, 36, 51)",3,-0.14144346038983624
E_pfrac_CBM + max_Z + radius_mean,"E_pfrac_CBM,max_Z,radius_mean","(0, 35, 51)",3,-0.14144346038983624
end_adf_min + kpath_real_distance + min_mass,"end_adf_min,kpath_real_distance,min_mass","(10, 26, 48)",3,-0.14147039233891762
kstart_frac_x + kstart_frac_y + mid_nearest_Z,"kstart_frac_x,kstart_frac_y,mid_nearest_Z","(29, 30, 44)",3,-0.14149103534463575
kstart_frac_x + kstart_frac_y + mid_nearest_Z4,"kstart_frac_x,kstart_frac_y,mid_nearest_Z4","(29, 30, 45)",3,-0.14149103534463575
kstart_frac_x + kstart_frac_y + mid_nearest_mass,"kstart_frac_x,kstart_frac_y,mid_nearest_mass","(29, 30, 47)",3,-0.14149103534463575
end_adf_std + kend_frac_z + radius_diff,"end_adf_std,kend_frac_z,radius_diff","(12, 20, 50)",3,-0.14150090894097195
