features,feat_list,indices,n_feat,cv5_r2
kstart_frac_y + radius_diff,"kstart_frac_y,radius_diff","(30, 50)",2,-0.21643257412908162
mid_adf_std + start_nearest_mass,"mid_adf_std,start_nearest_mass","(43, 60)",2,-0.21643583519079587
mid_adf_std + start_nearest_Z4,"mid_adf_std,start_nearest_Z4","(43, 58)",2,-0.21643583519079587
mid_adf_std + start_nearest_Z,"mid_adf_std,start_nearest_Z","(43, 57)",2,-0.21643583519079587
bandgap + kpath_interior_degeneracy,"bandgap,kpath_interior_degeneracy","(6, 25)",2,-0.2164951526159359
kstart_frac_z + kvec_x,"kstart_frac_z,kvec_x","(31, 32)",2,-0.21663759022298054
end_nearest_dist + mid_adf_std,"end_nearest_dist,mid_adf_std","(15, 43)",2,-0.21750054818764797
kstart_degeneracy + radius_diff,"kstart_degeneracy,radius_diff","(28, 50)",2,-0.21755100399086474
kend_frac_x + start_nearest_Z4,"kend_frac_x,start_nearest_Z4","(18, 58)",2,-0.21788149186878059
kend_frac_x + start_nearest_Z,"kend_frac_x,start_nearest_Z","(18, 57)",2,-0.21788149186878059
kend_frac_x + start_nearest_mass,"kend_frac_x,start_nearest_mass","(18, 60)",2,-0.21788149186878059
kvec_z + start_nearest_mass,"kvec_z,start_nearest_mass","(34, 60)",2,-0.21809784828885753
kvec_z + start_nearest_Z4,"kvec_z,start_nearest_Z4","(34, 58)",2,-0.21809784828885753
kvec_z + start_nearest_Z,"kvec_z,start_nearest_Z","(34, 57)",2,-0.21809784828885753
kvec_y + mid_nearest_mass,"kvec_y,mid_nearest_mass","(33, 47)",2,-0.21812774215812922
kvec_y + mid_nearest_Z4,"kvec_y,mid_nearest_Z4","(33, 45)",2,-0.21812774215812922
kvec_y + mid_nearest_Z,"kvec_y,mid_nearest_Z","(33, 44)",2,-0.21812774215812922
X_diff + sum_Z4,"X_diff,sum_Z4","(3, 61)",2,-0.21859879664516688
kstart_frac_x + kvec_x,"kstart_frac_x,kvec_x","(29, 32)",2,-0.21861405403697934
kmid_frac_z + radius_diff,"kmid_frac_z,radius_diff","(23, 50)",2,-0.2188254338803576
X_diff + radius_diff,"X_diff,radius_diff","(3, 50)",2,-0.2200119456355031
E_pfrac_VBM + end_adf_std,"E_pfrac_VBM,end_adf_std","(1, 12)",2,-0.22002850749756947
mid_adf_min + start_nearest_mass,"mid_adf_min,start_nearest_mass","(41, 60)",2,-0.22006639193287608
mid_adf_min + start_nearest_Z4,"mid_adf_min,start_nearest_Z4","(41, 58)",2,-0.22006639193287608
mid_adf_min + start_nearest_Z,"mid_adf_min,start_nearest_Z","(41, 57)",2,-0.22006639193287608
ehull + kend_frac_y,"ehull,kend_frac_y","(7, 19)",2,-0.22012580115182007
E_pfrac_VBM + radius_diff,"E_pfrac_VBM,radius_diff","(1, 50)",2,-0.22037136958488937
kpath_interior_degeneracy + start_nearest_Z,"kpath_interior_degeneracy,start_nearest_Z","(25, 57)",2,-0.2209667709574386
kpath_interior_degeneracy + start_nearest_mass,"kpath_interior_degeneracy,start_nearest_mass","(25, 60)",2,-0.2209667709574386
kpath_interior_degeneracy + start_nearest_Z4,"kpath_interior_degeneracy,start_nearest_Z4","(25, 58)",2,-0.2209667709574386
kvec_x + sum_Z4,"kvec_x,sum_Z4","(32, 61)",2,-0.22120737650332095
bandgap + kend_frac_y,"bandgap,kend_frac_y","(6, 19)",2,-0.22136258295697941
bandgap + sum_Z4,"bandgap,sum_Z4","(6, 61)",2,-0.22143190040469413
E_pfrac_VBM + mean_Z,"E_pfrac_VBM,mean_Z","(1, 38)",2,-0.22166556842667626
end_nearest_dist + kmid_frac_y,"end_nearest_dist,kmid_frac_y","(15, 22)",2,-0.22205176936302645
kpath_real_distance + start_nearest_Z,"kpath_real_distance,start_nearest_Z","(26, 57)",2,-0.22244068644626652
kpath_real_distance + start_nearest_Z4,"kpath_real_distance,start_nearest_Z4","(26, 58)",2,-0.22244068644626652
kpath_real_distance + start_nearest_mass,"kpath_real_distance,start_nearest_mass","(26, 60)",2,-0.22244068644626652
E_pfrac_VBM + kvec_z,"E_pfrac_VBM,kvec_z","(1, 34)",2,-0.22321170790906972
start_adf_max + start_adf_n_triplets,"start_adf_max,start_adf_n_triplets","(52, 55)",2,-0.2233022934385735
X_diff + kmid_frac_y,"X_diff,kmid_frac_y","(3, 22)",2,-0.22343467965854252
kmid_frac_y + mean_Z,"kmid_frac_y,mean_Z","(22, 38)",2,-0.22391153814152162
band_binary + radius_diff,"band_binary,radius_diff","(5, 50)",2,-0.2239672079646599
end_nearest_dist + radius_mean,"end_nearest_dist,radius_mean","(15, 51)",2,-0.2242430793810548
E_pfrac_CBM + kvec_x,"E_pfrac_CBM,kvec_x","(0, 32)",2,-0.2244110866663825
mid_nearest_Z4 + mid_nearest_dist,"mid_nearest_Z4,mid_nearest_dist","(45, 46)",2,-0.22465694037379094
mid_nearest_Z + mid_nearest_dist,"mid_nearest_Z,mid_nearest_dist","(44, 46)",2,-0.22465694037379094
n_elements + radius_diff,"n_elements,radius_diff","(49, 50)",2,-0.22512128761123967
kstart_frac_x + radius_diff,"kstart_frac_x,radius_diff","(29, 50)",2,-0.22551392131353984
bandgap + kpath_total_weight,"bandgap,kpath_total_weight","(6, 27)",2,-0.2259378804617751
E_pfrac_CBM + ehull,"E_pfrac_CBM,ehull","(0, 7)",2,-0.22611172721571632
E_pfrac_VBM + end_adf_n_triplets,"E_pfrac_VBM,end_adf_n_triplets","(1, 11)",2,-0.22629426383403461
E_pfrac_VBM + mid_adf_n_triplets,"E_pfrac_VBM,mid_adf_n_triplets","(1, 42)",2,-0.22629426383403461
E_pfrac_VBM + start_adf_n_triplets,"E_pfrac_VBM,start_adf_n_triplets","(1, 55)",2,-0.22629426383403461
E_pfrac_VBM + kend_frac_z,"E_pfrac_VBM,kend_frac_z","(1, 20)",2,-0.22685451016116423
kend_frac_z + kvec_x,"kend_frac_z,kvec_x","(20, 32)",2,-0.22806471842134157
X_diff + kend_frac_x,"X_diff,kend_frac_x","(3, 18)",2,-0.22854500570408587
E_pfrac_VBM + start_nearest_mass,"E_pfrac_VBM,start_nearest_mass","(1, 60)",2,-0.2291253129137471
E_pfrac_VBM + start_nearest_Z4,"E_pfrac_VBM,start_nearest_Z4","(1, 58)",2,-0.2291253129137471
E_pfrac_VBM + start_nearest_Z,"E_pfrac_VBM,start_nearest_Z","(1, 57)",2,-0.2291253129137471
E_pfrac_VBM + mid_adf_min,"E_pfrac_VBM,mid_adf_min","(1, 41)",2,-0.22926082556434418
ehull + min_mass,"ehull,min_mass","(7, 48)",2,-0.22935613594210894
end_adf_min + radius_diff,"end_adf_min,radius_diff","(10, 50)",2,-0.2298354072584968
X_diff + kstart_frac_z,"X_diff,kstart_frac_z","(3, 31)",2,-0.23051680851368475
bandgap + max_mass,"bandgap,max_mass","(6, 37)",2,-0.23085412305663217
kvec_z + mean_Z,"kvec_z,mean_Z","(34, 38)",2,-0.23161199331729607
kpath_angle_deg + kvec_y,"kpath_angle_deg,kvec_y","(24, 33)",2,-0.23173487656306263
end_adf_min + max_mass,"end_adf_min,max_mass","(10, 37)",2,-0.23185421242146775
kend_frac_x + mean_Z,"kend_frac_x,mean_Z","(18, 38)",2,-0.23188494473376897
band_binary + start_nearest_Z,"band_binary,start_nearest_Z","(5, 57)",2,-0.23203434572437712
band_binary + start_nearest_mass,"band_binary,start_nearest_mass","(5, 60)",2,-0.23203434572437712
band_binary + start_nearest_Z4,"band_binary,start_nearest_Z4","(5, 58)",2,-0.23203434572437712
kmid_frac_z + kvec_x,"kmid_frac_z,kvec_x","(23, 32)",2,-0.23275318018699256
X_diff + kend_frac_z,"X_diff,kend_frac_z","(3, 20)",2,-0.23291159790407004
X_diff + kstart_frac_y,"X_diff,kstart_frac_y","(3, 30)",2,-0.23301480582815529
E_pfrac_VBM + kstart_frac_z,"E_pfrac_VBM,kstart_frac_z","(1, 31)",2,-0.2334701258851482
E_pfrac_CBM + kmid_frac_x,"E_pfrac_CBM,kmid_frac_x","(0, 21)",2,-0.2339340787021526
X_diff + kmid_frac_z,"X_diff,kmid_frac_z","(3, 23)",2,-0.23470776230718085
X_diff + kstart_degeneracy,"X_diff,kstart_degeneracy","(3, 28)",2,-0.23503056418129828
E_pfrac_VBM + kvec_y,"E_pfrac_VBM,kvec_y","(1, 33)",2,-0.235813507453248
band_binary + mid_nearest_dist,"band_binary,mid_nearest_dist","(5, 46)",2,-0.2365910130250158
mid_nearest_dist + sum_Z4,"mid_nearest_dist,sum_Z4","(46, 61)",2,-0.23666123716358056
E_pfrac_VBM + kmid_frac_z,"E_pfrac_VBM,kmid_frac_z","(1, 23)",2,-0.2366654003996107
kmid_frac_x + radius_mean,"kmid_frac_x,radius_mean","(21, 51)",2,-0.23831486863533824
X_diff + kmid_frac_x,"X_diff,kmid_frac_x","(3, 21)",2,-0.23848957338936402
n_elements + start_nearest_Z,"n_elements,start_nearest_Z","(49, 57)",2,-0.23873660074525693
n_elements + start_nearest_Z4,"n_elements,start_nearest_Z4","(49, 58)",2,-0.23873660074525693
n_elements + start_nearest_mass,"n_elements,start_nearest_mass","(49, 60)",2,-0.23873660074525693
min_mass + start_nearest_Z4,"min_mass,start_nearest_Z4","(48, 58)",2,-0.23904652978744453
min_mass + start_nearest_mass,"min_mass,start_nearest_mass","(48, 60)",2,-0.23904652978744453
min_mass + start_nearest_Z,"min_mass,start_nearest_Z","(48, 57)",2,-0.23904652978744453
end_adf_mean + start_nearest_dist,"end_adf_mean,start_nearest_dist","(9, 59)",2,-0.23980674833410953
end_adf_max + start_nearest_dist,"end_adf_max,start_nearest_dist","(8, 59)",2,-0.24126192806697233
X_mean + kpath_real_distance,"X_mean,kpath_real_distance","(4, 26)",2,-0.2415752944150033
kvec_z + mid_nearest_dist,"kvec_z,mid_nearest_dist","(34, 46)",2,-0.2423507491369409
kpath_angle_deg + mid_nearest_dist,"kpath_angle_deg,mid_nearest_dist","(24, 46)",2,-0.2429944841813108
E_pfrac_VBM + kstart_frac_x,"E_pfrac_VBM,kstart_frac_x","(1, 29)",2,-0.24413712285000902
end_nearest_dist + kstart_frac_z,"end_nearest_dist,kstart_frac_z","(15, 31)",2,-0.24452209692151197
start_nearest_Z4 + sum_Z4,"start_nearest_Z4,sum_Z4","(58, 61)",2,-0.2452888281135149
start_nearest_Z + sum_Z4,"start_nearest_Z,sum_Z4","(57, 61)",2,-0.2452888281135149
start_nearest_mass + sum_Z4,"start_nearest_mass,sum_Z4","(60, 61)",2,-0.2452888281135149
E_pfrac_CBM + kend_frac_x,"E_pfrac_CBM,kend_frac_x","(0, 18)",2,-0.24608450393737794
bandgap + max_Z4,"bandgap,max_Z4","(6, 36)",2,-0.24611376302280902
bandgap + max_Z,"bandgap,max_Z","(6, 35)",2,-0.24611376302280902
ehull + kpath_total_weight,"ehull,kpath_total_weight","(7, 27)",2,-0.24639415510976947
end_nearest_Z + mid_nearest_dist,"end_nearest_Z,mid_nearest_dist","(13, 46)",2,-0.24646641830577481
end_nearest_Z4 + mid_nearest_dist,"end_nearest_Z4,mid_nearest_dist","(14, 46)",2,-0.24646641830577481
end_nearest_mass + mid_nearest_dist,"end_nearest_mass,mid_nearest_dist","(16, 46)",2,-0.24646641830577481
ehull + end_adf_min,"ehull,end_adf_min","(7, 10)",2,-0.2478873220890449
X_mean + max_Z4,"X_mean,max_Z4","(4, 36)",2,-0.2479198977129188
X_mean + max_Z,"X_mean,max_Z","(4, 35)",2,-0.2479198977129188
kmid_frac_y + start_nearest_mass,"kmid_frac_y,start_nearest_mass","(22, 60)",2,-0.24800588142283697
kmid_frac_y + start_nearest_Z,"kmid_frac_y,start_nearest_Z","(22, 57)",2,-0.24800588142283697
kmid_frac_y + start_nearest_Z4,"kmid_frac_y,start_nearest_Z4","(22, 58)",2,-0.24800588142283697
kstart_frac_z + start_nearest_mass,"kstart_frac_z,start_nearest_mass","(31, 60)",2,-0.24838398253628383
kstart_frac_z + start_nearest_Z,"kstart_frac_z,start_nearest_Z","(31, 57)",2,-0.24838398253628383
kstart_frac_z + start_nearest_Z4,"kstart_frac_z,start_nearest_Z4","(31, 58)",2,-0.24838398253628383
ehull + kpath_interior_degeneracy,"ehull,kpath_interior_degeneracy","(7, 25)",2,-0.2490391924992923
mid_nearest_dist + mid_nearest_mass,"mid_nearest_dist,mid_nearest_mass","(46, 47)",2,-0.24938722141904685
E_pfrac_CBM + mid_adf_min,"E_pfrac_CBM,mid_adf_min","(0, 41)",2,-0.2494239514999172
mid_adf_mean + mid_adf_min,"mid_adf_mean,mid_adf_min","(40, 41)",2,-0.249643618627826
end_nearest_dist + kstart_frac_y,"end_nearest_dist,kstart_frac_y","(15, 30)",2,-0.25045437724003816
end_nearest_dist + kstart_degeneracy,"end_nearest_dist,kstart_degeneracy","(15, 28)",2,-0.25081577392681764
end_nearest_mass + kvec_y,"end_nearest_mass,kvec_y","(16, 33)",2,-0.25116724074163554
end_nearest_Z + kvec_y,"end_nearest_Z,kvec_y","(13, 33)",2,-0.25116724074163554
end_nearest_Z4 + kvec_y,"end_nearest_Z4,kvec_y","(14, 33)",2,-0.25116724074163554
X_diff + kpath_interior_degeneracy,"X_diff,kpath_interior_degeneracy","(3, 25)",2,-0.25178773626128514
X_diff + n_elements,"X_diff,n_elements","(3, 49)",2,-0.25195762502380303
bandgap + mid_adf_mean,"bandgap,mid_adf_mean","(6, 40)",2,-0.2526131896334166
start_adf_n_triplets + start_nearest_mass,"start_adf_n_triplets,start_nearest_mass","(55, 60)",2,-0.2529012290886037
start_adf_n_triplets + start_nearest_Z4,"start_adf_n_triplets,start_nearest_Z4","(55, 58)",2,-0.2529012290886037
end_adf_n_triplets + start_nearest_mass,"end_adf_n_triplets,start_nearest_mass","(11, 60)",2,-0.2529012290886037
mid_adf_n_triplets + start_nearest_Z4,"mid_adf_n_triplets,start_nearest_Z4","(42, 58)",2,-0.2529012290886037
start_adf_n_triplets + start_nearest_Z,"start_adf_n_triplets,start_nearest_Z","(55, 57)",2,-0.2529012290886037
mid_adf_n_triplets + start_nearest_mass,"mid_adf_n_triplets,start_nearest_mass","(42, 60)",2,-0.2529012290886037
end_adf_n_triplets + start_nearest_Z,"end_adf_n_triplets,start_nearest_Z","(11, 57)",2,-0.2529012290886037
end_adf_n_triplets + start_nearest_Z4,"end_adf_n_triplets,start_nearest_Z4","(11, 58)",2,-0.2529012290886037
mid_adf_n_triplets + start_nearest_Z,"mid_adf_n_triplets,start_nearest_Z","(42, 57)",2,-0.2529012290886037
bandgap + kpath_angle_deg,"bandgap,kpath_angle_deg","(6, 24)",2,-0.25344307495071783
kmid_frac_y + mid_nearest_dist,"kmid_frac_y,mid_nearest_dist","(22, 46)",2,-0.25403824014664017
kend_frac_y + mid_nearest_dist,"kend_frac_y,mid_nearest_dist","(19, 46)",2,-0.2548468104255782
X_diff + kstart_frac_x,"X_diff,kstart_frac_x","(3, 29)",2,-0.25596611106643397
X_mean + max_mass,"X_mean,max_mass","(4, 37)",2,-0.2560907786557173
end_nearest_dist + kend_frac_z,"end_nearest_dist,kend_frac_z","(15, 20)",2,-0.25631050955767143
end_nearest_dist + min_mass,"end_nearest_dist,min_mass","(15, 48)",2,-0.25637103740783856
kstart_frac_x + start_nearest_mass,"kstart_frac_x,start_nearest_mass","(29, 60)",2,-0.2565036345306252
kstart_frac_x + start_nearest_Z4,"kstart_frac_x,start_nearest_Z4","(29, 58)",2,-0.2565036345306252
kstart_frac_x + start_nearest_Z,"kstart_frac_x,start_nearest_Z","(29, 57)",2,-0.2565036345306252
end_nearest_dist + mean_Z,"end_nearest_dist,mean_Z","(15, 38)",2,-0.25673636776629916
X_diff + start_nearest_Z,"X_diff,start_nearest_Z","(3, 57)",2,-0.2571402527658935
X_diff + start_nearest_mass,"X_diff,start_nearest_mass","(3, 60)",2,-0.2571402527658935
X_diff + start_nearest_Z4,"X_diff,start_nearest_Z4","(3, 58)",2,-0.2571402527658935
mean_Z + min_mass,"mean_Z,min_mass","(38, 48)",2,-0.2572036531157277
end_nearest_dist + n_elements,"end_nearest_dist,n_elements","(15, 49)",2,-0.2574208249048455
kstart_degeneracy + start_nearest_Z,"kstart_degeneracy,start_nearest_Z","(28, 57)",2,-0.2576180133403351
kstart_degeneracy + start_nearest_mass,"kstart_degeneracy,start_nearest_mass","(28, 60)",2,-0.2576180133403351
kstart_degeneracy + start_nearest_Z4,"kstart_degeneracy,start_nearest_Z4","(28, 58)",2,-0.2576180133403351
X_mean + band_binary,"X_mean,band_binary","(4, 5)",2,-0.257637739269074
kvec_x + radius_mean,"kvec_x,radius_mean","(32, 51)",2,-0.2577755002575814
E_pfrac_VBM + band_binary,"E_pfrac_VBM,band_binary","(1, 5)",2,-0.25796276917429733
end_nearest_dist + kmid_frac_z,"end_nearest_dist,kmid_frac_z","(15, 23)",2,-0.2580096978067357
mid_adf_min + mid_nearest_dist,"mid_adf_min,mid_nearest_dist","(41, 46)",2,-0.25802420384030383
ehull + kvec_y,"ehull,kvec_y","(7, 33)",2,-0.258977168946413
X_mean + kpath_total_weight,"X_mean,kpath_total_weight","(4, 27)",2,-0.2591615597282241
X_mean + kvec_z,"X_mean,kvec_z","(4, 34)",2,-0.25965421025352836
min_mass + radius_mean,"min_mass,radius_mean","(48, 51)",2,-0.26027138702631014
X_diff + kpath_total_weight,"X_diff,kpath_total_weight","(3, 27)",2,-0.26046062705794715
end_nearest_dist + radius_diff,"end_nearest_dist,radius_diff","(15, 50)",2,-0.26069694237882446
end_nearest_mass + mean_Z,"end_nearest_mass,mean_Z","(16, 38)",2,-0.26101481507756413
end_nearest_Z + mean_Z,"end_nearest_Z,mean_Z","(13, 38)",2,-0.26101481507756413
end_nearest_Z4 + mean_Z,"end_nearest_Z4,mean_Z","(14, 38)",2,-0.26101481507756413
kstart_frac_y + start_nearest_mass,"kstart_frac_y,start_nearest_mass","(30, 60)",2,-0.26160828606910913
kstart_frac_y + start_nearest_Z,"kstart_frac_y,start_nearest_Z","(30, 57)",2,-0.26160828606910913
kstart_frac_y + start_nearest_Z4,"kstart_frac_y,start_nearest_Z4","(30, 58)",2,-0.26160828606910913
kend_frac_z + start_nearest_Z4,"kend_frac_z,start_nearest_Z4","(20, 58)",2,-0.26186843571281165
kend_frac_z + start_nearest_Z,"kend_frac_z,start_nearest_Z","(20, 57)",2,-0.26186843571281165
kend_frac_z + start_nearest_mass,"kend_frac_z,start_nearest_mass","(20, 60)",2,-0.26186843571281165
E_pfrac_VBM + n_elements,"E_pfrac_VBM,n_elements","(1, 49)",2,-0.2627549301173394
bandgap + kend_frac_x,"bandgap,kend_frac_x","(6, 18)",2,-0.26289231277296343
X_mean + kend_degeneracy,"X_mean,kend_degeneracy","(4, 17)",2,-0.26290622738758057
kvec_y + mid_adf_min,"kvec_y,mid_adf_min","(33, 41)",2,-0.2632517989188501
E_pfrac_VBM + kmid_frac_x,"E_pfrac_VBM,kmid_frac_x","(1, 21)",2,-0.2634674056769225
X_diff + mid_adf_min,"X_diff,mid_adf_min","(3, 41)",2,-0.2641419449774765
end_nearest_dist + kmid_frac_x,"end_nearest_dist,kmid_frac_x","(15, 21)",2,-0.26428233162812226
X_diff + end_nearest_Z4,"X_diff,end_nearest_Z4","(3, 14)",2,-0.2643981943513208
X_diff + end_nearest_Z,"X_diff,end_nearest_Z","(3, 13)",2,-0.2643981943513208
X_diff + end_nearest_mass,"X_diff,end_nearest_mass","(3, 16)",2,-0.2643981943513208
X_diff + mid_nearest_mass,"X_diff,mid_nearest_mass","(3, 47)",2,-0.26458260496024977
X_diff + mid_nearest_Z,"X_diff,mid_nearest_Z","(3, 44)",2,-0.26458260496024977
X_diff + mid_nearest_Z4,"X_diff,mid_nearest_Z4","(3, 45)",2,-0.26458260496024977
E_pfrac_CBM + radius_diff,"E_pfrac_CBM,radius_diff","(0, 50)",2,-0.2650225108207992
kmid_frac_z + start_nearest_mass,"kmid_frac_z,start_nearest_mass","(23, 60)",2,-0.2650451747269399
kmid_frac_z + start_nearest_Z4,"kmid_frac_z,start_nearest_Z4","(23, 58)",2,-0.2650451747269399
kmid_frac_z + start_nearest_Z,"kmid_frac_z,start_nearest_Z","(23, 57)",2,-0.2650451747269399
mean_Z + n_elements,"mean_Z,n_elements","(38, 49)",2,-0.2656872935852241
kstart_frac_x + mean_Z,"kstart_frac_x,mean_Z","(29, 38)",2,-0.26671346317755235
bandgap + kend_degeneracy,"bandgap,kend_degeneracy","(6, 17)",2,-0.26691642367092666
kstart_frac_z + mean_Z,"kstart_frac_z,mean_Z","(31, 38)",2,-0.2673113116460277
max_mass + start_nearest_Z,"max_mass,start_nearest_Z","(37, 57)",2,-0.267695410946161
max_mass + start_nearest_Z4,"max_mass,start_nearest_Z4","(37, 58)",2,-0.267695410946161
max_mass + start_nearest_mass,"max_mass,start_nearest_mass","(37, 60)",2,-0.267695410946161
kvec_x + start_nearest_mass,"kvec_x,start_nearest_mass","(32, 60)",2,-0.26858661465394534
kvec_x + start_nearest_Z,"kvec_x,start_nearest_Z","(32, 57)",2,-0.26858661465394534
kvec_x + start_nearest_Z4,"kvec_x,start_nearest_Z4","(32, 58)",2,-0.26858661465394534
X_mean + bandgap,"X_mean,bandgap","(4, 6)",2,-0.268961462452848
X_mean + kpath_interior_degeneracy,"X_mean,kpath_interior_degeneracy","(4, 25)",2,-0.2698247398616875
band_binary + mean_Z,"band_binary,mean_Z","(5, 38)",2,-0.2703389436382198
kend_degeneracy + kvec_y,"kend_degeneracy,kvec_y","(17, 33)",2,-0.27034779714202595
max_Z + mean_Z,"max_Z,mean_Z","(35, 38)",2,-0.2704165780367069
max_Z4 + mean_Z,"max_Z4,mean_Z","(36, 38)",2,-0.2704165780367069
end_adf_min + mid_adf_std,"end_adf_min,mid_adf_std","(10, 43)",2,-0.2713345945610026
kend_frac_z + mean_Z,"kend_frac_z,mean_Z","(20, 38)",2,-0.2722207668933836
kmid_frac_z + mean_Z,"kmid_frac_z,mean_Z","(23, 38)",2,-0.2725335634183069
E_pfrac_relevant + start_nearest_dist,"E_pfrac_relevant,start_nearest_dist","(2, 59)",2,-0.2730118524530841
X_mean + end_adf_min,"X_mean,end_adf_min","(4, 10)",2,-0.27353044328668447
kend_frac_x + radius_mean,"kend_frac_x,radius_mean","(18, 51)",2,-0.2739360789840154
max_Z4 + start_nearest_Z,"max_Z4,start_nearest_Z","(36, 57)",2,-0.2740605596755591
max_Z4 + start_nearest_Z4,"max_Z4,start_nearest_Z4","(36, 58)",2,-0.2740605596755591
max_Z4 + start_nearest_mass,"max_Z4,start_nearest_mass","(36, 60)",2,-0.2740605596755591
max_Z + start_nearest_mass,"max_Z,start_nearest_mass","(35, 60)",2,-0.2740605596755591
max_Z + start_nearest_Z4,"max_Z,start_nearest_Z4","(35, 58)",2,-0.2740605596755591
max_Z + start_nearest_Z,"max_Z,start_nearest_Z","(35, 57)",2,-0.2740605596755591
start_nearest_Z4 + start_nearest_mass,"start_nearest_Z4,start_nearest_mass","(58, 60)",2,-0.2743971975524421
start_nearest_Z + start_nearest_mass,"start_nearest_Z,start_nearest_mass","(57, 60)",2,-0.2743971975524421
start_nearest_Z + start_nearest_Z4,"start_nearest_Z,start_nearest_Z4","(57, 58)",2,-0.2743971975524421
kstart_degeneracy + mid_nearest_dist,"kstart_degeneracy,mid_nearest_dist","(28, 46)",2,-0.27462161423098225
ehull + kvec_x,"ehull,kvec_x","(7, 32)",2,-0.2746596951707906
end_nearest_dist + kstart_frac_x,"end_nearest_dist,kstart_frac_x","(15, 29)",2,-0.27475873949145957
kvec_y + start_adf_min,"kvec_y,start_adf_min","(33, 54)",2,-0.2759198147884829
bandgap + kpath_real_distance,"bandgap,kpath_real_distance","(6, 26)",2,-0.277272770195859
kvec_y + radius_mean,"kvec_y,radius_mean","(33, 51)",2,-0.277290204775669
ehull + mid_nearest_dist,"ehull,mid_nearest_dist","(7, 46)",2,-0.27919130226052535
X_diff + kpath_real_distance,"X_diff,kpath_real_distance","(3, 26)",2,-0.2798486157016481
kstart_frac_y + mean_Z,"kstart_frac_y,mean_Z","(30, 38)",2,-0.27988428629421735
end_adf_min + start_nearest_Z,"end_adf_min,start_nearest_Z","(10, 57)",2,-0.2808630974410789
end_adf_min + start_nearest_mass,"end_adf_min,start_nearest_mass","(10, 60)",2,-0.2808630974410789
end_adf_min + start_nearest_Z4,"end_adf_min,start_nearest_Z4","(10, 58)",2,-0.2808630974410789
kend_frac_z + mid_nearest_dist,"kend_frac_z,mid_nearest_dist","(20, 46)",2,-0.28237848034340834
end_nearest_dist + mid_adf_min,"end_nearest_dist,mid_adf_min","(15, 41)",2,-0.28371067750581325
bandgap + kmid_frac_y,"bandgap,kmid_frac_y","(6, 22)",2,-0.284250974214777
kmid_frac_z + mid_nearest_dist,"kmid_frac_z,mid_nearest_dist","(23, 46)",2,-0.2843580416108987
kvec_y + mid_adf_mean,"kvec_y,mid_adf_mean","(33, 40)",2,-0.28459100125664527
end_adf_min + kvec_y,"end_adf_min,kvec_y","(10, 33)",2,-0.28498353854070885
mean_Z + mid_nearest_Z4,"mean_Z,mid_nearest_Z4","(38, 45)",2,-0.2852800261253642
mean_Z + mid_nearest_mass,"mean_Z,mid_nearest_mass","(38, 47)",2,-0.2852800261253642
mean_Z + mid_nearest_Z,"mean_Z,mid_nearest_Z","(38, 44)",2,-0.2852800261253642
mean_Z + sum_Z4,"mean_Z,sum_Z4","(38, 61)",2,-0.2853926204071553
kend_frac_x + mid_nearest_dist,"kend_frac_x,mid_nearest_dist","(18, 46)",2,-0.28544435288892545
bandgap + kmid_frac_x,"bandgap,kmid_frac_x","(6, 21)",2,-0.2854904803499053
kpath_interior_degeneracy + kvec_y,"kpath_interior_degeneracy,kvec_y","(25, 33)",2,-0.2855217332570132
max_mass + mean_Z,"max_mass,mean_Z","(37, 38)",2,-0.28556202973422384
kpath_real_distance + radius_diff,"kpath_real_distance,radius_diff","(26, 50)",2,-0.28562692197398254
start_nearest_dist + start_nearest_mass,"start_nearest_dist,start_nearest_mass","(59, 60)",2,-0.28705114966168765
mid_nearest_dist + n_elements,"mid_nearest_dist,n_elements","(46, 49)",2,-0.28752383341155935
bandgap + end_adf_min,"bandgap,end_adf_min","(6, 10)",2,-0.2890601184049375
mid_adf_std + start_nearest_dist,"mid_adf_std,start_nearest_dist","(43, 59)",2,-0.29010291652617975
ehull + kpath_real_distance,"ehull,kpath_real_distance","(7, 26)",2,-0.2901054304364963
kpath_total_weight + kvec_y,"kpath_total_weight,kvec_y","(27, 33)",2,-0.29014651204412995
kstart_degeneracy + mean_Z,"kstart_degeneracy,mean_Z","(28, 38)",2,-0.2903369313225901
E_pfrac_CBM + X_diff,"E_pfrac_CBM,X_diff","(0, 3)",2,-0.29060183764689673
end_nearest_dist + kpath_real_distance,"end_nearest_dist,kpath_real_distance","(15, 26)",2,-0.29072270001230893
bandgap + mid_nearest_mass,"bandgap,mid_nearest_mass","(6, 47)",2,-0.29072292431244645
bandgap + mid_nearest_Z4,"bandgap,mid_nearest_Z4","(6, 45)",2,-0.29072292431244645
bandgap + mid_nearest_Z,"bandgap,mid_nearest_Z","(6, 44)",2,-0.29072292431244645
kstart_frac_y + mid_nearest_dist,"kstart_frac_y,mid_nearest_dist","(30, 46)",2,-0.29131742164558916
ehull + end_nearest_Z,"ehull,end_nearest_Z","(7, 13)",2,-0.2931464387373323
ehull + end_nearest_mass,"ehull,end_nearest_mass","(7, 16)",2,-0.2931464387373323
ehull + end_nearest_Z4,"ehull,end_nearest_Z4","(7, 14)",2,-0.2931464387373323
X_mean + sum_Z4,"X_mean,sum_Z4","(4, 61)",2,-0.2942476096236506
kstart_frac_z + mid_nearest_dist,"kstart_frac_z,mid_nearest_dist","(31, 46)",2,-0.29437174482098516
