Formula,uid,kpath,Rashba_parameter,band_binary,bandgap,ehull,kpath_real_distance,kpath_angle_deg,kvec_x,kvec_y,kvec_z,kstart_frac_x,kstart_frac_y,kstart_frac_z,kend_frac_x,kend_frac_y,kend_frac_z,kmid_frac_x,kmid_frac_y,kmid_frac_z,kstart_degeneracy,kend_degeneracy,kpath_interior_degeneracy,kpath_total_weight,start_nearest_dist,start_nearest_Z,start_nearest_mass,start_nearest_Z4,start_coord_2A,start_rdf_sum_2A,start_rdf_Z_2A,start_rdf_Z4_2A,start_rdf_mass_2A,start_mean_Z_2A,start_max_Z_2A,start_coord_4A,start_rdf_sum_4A,start_rdf_Z_4A,start_rdf_Z4_4A,start_rdf_mass_4A,start_mean_Z_4A,start_max_Z_4A,start_adf_mean,start_adf_std,start_adf_min,start_adf_max,start_adf_n_triplets,mid_nearest_dist,mid_nearest_Z,mid_nearest_mass,mid_nearest_Z4,mid_coord_2A,mid_rdf_sum_2A,mid_rdf_Z_2A,mid_rdf_Z4_2A,mid_rdf_mass_2A,mid_mean_Z_2A,mid_max_Z_2A,mid_coord_4A,mid_rdf_sum_4A,mid_rdf_Z_4A,mid_rdf_Z4_4A,mid_rdf_mass_4A,mid_mean_Z_4A,mid_max_Z_4A,mid_adf_mean,mid_adf_std,mid_adf_min,mid_adf_max,mid_adf_n_triplets,end_nearest_dist,end_nearest_Z,end_nearest_mass,end_nearest_Z4,end_coord_2A,end_rdf_sum_2A,end_rdf_Z_2A,end_rdf_Z4_2A,end_rdf_mass_2A,end_mean_Z_2A,end_max_Z_2A,end_coord_4A,end_rdf_sum_4A,end_rdf_Z_4A,end_rdf_Z4_4A,end_rdf_mass_4A,end_mean_Z_4A,end_max_Z_4A,end_adf_mean,end_adf_std,end_adf_min,end_adf_max,end_adf_n_triplets,max_Z,max_Z4,max_mass,min_mass,radius_mean,radius_diff,X_mean,X_diff,n_elements,mean_Z,sum_Z4,E_pfrac_VBM,E_pfrac_CBM,E_pfrac_relevant
O2Pb2,20f098bd3f31,G->S,0.875,0,0.215,0.287,1.0583395632456047,29.21825838475216,0.9236833875821084,0.5166155540009785,-8.417608640213701e-17,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,5.717467082495059,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6.171636449381183,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6.3320992616293,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8829775241595053,0.8990904811171163,0.8829775241595053
O2Pb2,20f098bd3f31,S->X,1.405,1,0.215,0.287,0.5166155540009791,-90.0,0.0,-0.5166155540009791,3.0192812238323556e-17,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.25,0.0,1,1,2,4,6.3320992616293,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6.344924939570286,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,5.965014490623534,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8829775241595053,0.8990904811171163,0.8990904811171163
O2Pb2,20f098bd3f31,S->Y,1.726,1,0.215,0.287,0.9236833875821084,179.99999999999997,-0.9236833875821084,6.661338147750939e-16,5.398327416381345e-17,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.0,1,1,2,4,6.3320992616293,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6.158449888866166,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6.099468257577223,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8829775241595053,0.8990904811171163,0.8990904811171163
O2Pb2,20f098bd3f31,Y->G,1.914,1,0.215,0.287,0.5166155540009791,-90.0,3.0378808306160495e-17,-0.5166155540009791,3.019281223832356e-17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,1,2,4,6.099468257577223,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6.112782055238582,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,5.717467082495059,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8829775241595053,0.8990904811171163,0.8990904811171163
O2Pb2,20f098bd3f31,S->G,1.723,1,0.215,0.287,1.0583395632456047,-150.78174161524785,-0.9236833875821084,-0.5166155540009785,8.417608640213701e-17,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1,1,2,4,6.3320992616293,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,6.171636449381183,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,5.717467082495059,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8829775241595053,0.8990904811171163,0.8990904811171163
PbSe,a0dbdc6630fa,M->K,0.855,0,1.68,0.217,0.5136112827650474,120.00000002734541,-0.25680564159481234,0.44480041842227874,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,7.583947558354692,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.545786154565595,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.614338978264999,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.9241098190833938,0.7879851211433209,0.9241098190833938
PbSe,a0dbdc6630fa,M->G,1.603,1,1.68,0.217,0.8896008375799469,-150.0000000273454,-0.7704169247844369,-0.44480041842227885,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,1,6,10,7.583947558354692,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.652158515752645,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.853237427787386,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.9241098190833938,0.7879851211433209,0.7879851211433209
 ,aa9a981d89aa,G->Y,4.457,0,0.875,0.054,0.871399632820466,59.95906716716718,0.4362388397388591,0.7543427568306975,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,2,4,7,7.891824884726825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.628543458040723,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.534308419742669,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8340700960545168,0.8638507706444664,0.8340700960545168
Bi2P2Se6,aa9a981d89aa,X->G,2.074,0,0.875,0.054,0.335402216996608,150.0408990479409,-0.29058647530813525,0.16749372386520708,0.0,0.33305892189939557,-0.33305892189939557,0.0,0.0,0.0,0.0,0.16652946094969778,-0.16652946094969778,0.0,2,1,4,7,7.893089925665177,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.613991365753805,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.891824884726825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8340700960545168,0.8638507706444664,0.8340700960545168
Bi2P2Se6,aa9a981d89aa,G->X,4.384,0,0.875,0.054,0.335402216996608,-29.9591009520591,0.29058647530813525,-0.16749372386520708,0.0,0.0,0.0,0.0,0.33305892189939557,-0.33305892189939557,0.0,0.16652946094969778,-0.16652946094969778,0.0,1,2,4,7,7.891824884726825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.613991365753805,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.893089925665177,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8340700960545168,0.8638507706444664,0.8340700960545168
Bi2P2Se6,aa9a981d89aa,G->Y,1.971,1,0.875,0.054,0.871399632820466,59.95906716716718,0.4362388397388591,0.7543427568306975,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,2,4,7,7.891824884726825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.628543458040723,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.534308419742669,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8340700960545168,0.8638507706444664,0.8638507706444664
Bi2P2Se6,aa9a981d89aa,Y->G,1.66,1,0.875,0.054,0.871399632820466,-120.04093283283284,-0.4362388397388591,-0.7543427568306975,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,2,1,4,7,7.534308419742669,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.628543458040723,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.891824884726825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8340700960545168,0.8638507706444664,0.8638507706444664
Bi2P2Se6,aa9a981d89aa,X->G,1.729,1,0.875,0.054,0.335402216996608,150.0408990479409,-0.29058647530813525,0.16749372386520708,0.0,0.33305892189939557,-0.33305892189939557,0.0,0.0,0.0,0.0,0.16652946094969778,-0.16652946094969778,0.0,2,1,4,7,7.893089925665177,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.613991365753805,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.891824884726825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8340700960545168,0.8638507706444664,0.8638507706444664
Bi2P2Se6,aa9a981d89aa,G->X,2.029,1,0.875,0.054,0.335402216996608,-29.9591009520591,0.29058647530813525,-0.16749372386520708,0.0,0.0,0.0,0.0,0.33305892189939557,-0.33305892189939557,0.0,0.16652946094969778,-0.16652946094969778,0.0,1,2,4,7,7.891824884726825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.613991365753805,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.893089925665177,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8340700960545168,0.8638507706444664,0.8638507706444664
HfTi3Se8,c55716558616,S->Y,1.191,0,0.589,0.137,0.4429393083016168,180.0,-0.4429393083016168,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.570974117650915,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.762856903977465,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.570949199623563,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7409042099373613,0.1172884570017979,0.7409042099373613
Mo2W2Te8,c04fc052f2ca,X->G,1.645,0,0.879,0.011,0.4424986708726083,180.0,-0.4424986708726083,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.77324426087172,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.569377011436496,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.77240336052946,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2958079752151466,0.1399480237647956,0.2958079752151466
Mo2W2Te8,c04fc052f2ca,G->S,1.315,0,0.879,0.011,0.6759814164452153,49.110534665153686,0.4424986708726083,0.5110242671882174,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.77240336052946,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.72423799907291,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.5698090764151,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2958079752151466,0.1399480237647956,0.2958079752151466
Mo2W2Te8,c04fc052f2ca,G->S,1.35,1,0.879,0.011,0.6759814164452153,49.110534665153686,0.4424986708726083,0.5110242671882174,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.77240336052946,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.72423799907291,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.5698090764151,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2958079752151466,0.1399480237647956,0.1399480237647956
BiISe,70cbc0e44d36,M->K,1.267,0,0.929,0.0,0.4902129043295151,119.99999999074366,-0.245106452096172,0.4245368284519086,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,7.91638722251274,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.067071552486926,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9483476399940685,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.9060614974704904,0.9184150831842453,0.9060614974704904
BiISe,70cbc0e44d36,G->M,2.045,1,0.929,0.0,0.8490736566662299,30.00000000925636,0.735319356288516,0.4245368284519087,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,3,6,10,8.199547454200669,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.988118339508648,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.91638722251274,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.9060614974704904,0.9184150831842453,0.9184150831842453
BiISe,70cbc0e44d36,M->K,1.142,1,0.929,0.0,0.4902129043295151,119.99999999074366,-0.245106452096172,0.4245368284519086,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,7.91638722251274,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.067071552486926,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9483476399940685,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.9060614974704904,0.9184150831842453,0.9184150831842453
BiISe,70cbc0e44d36,G->K,2.089,1,0.929,0.0,0.9804258086590303,60.00000000925636,0.490212904192344,0.8490736569038173,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,1,6,12,19,8.199547454200669,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.043466964429383,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9483476399940685,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.9060614974704904,0.9184150831842453,0.9184150831842453
Pb2Te6,3995fa1bee6e,X->G,3.064,0,0.322,0.129,0.6550420643429944,-89.99999999999618,4.371444360958522e-14,-0.6550420643429944,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,1,2,4,7.662203216840066,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.653809589132636,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.761062917483777,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8986972744902609,0.8492620158711233,0.8986972744902609
Pb2Te6,3995fa1bee6e,G->S,0.511,0,0.322,0.129,0.8193229587812263,53.08160918832655,0.4921483564182691,0.655042064344588,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.761062917483777,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.556299189119574,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.710535959433151,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8986972744902609,0.8492620158711233,0.8986972744902609
Pb2Te6,3995fa1bee6e,X->G,1.451,1,0.322,0.129,0.6550420643429944,-89.99999999999618,4.371444360958522e-14,-0.6550420643429944,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,1,2,4,7.662203216840066,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.653809589132636,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.761062917483777,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8986972744902609,0.8492620158711233,0.8492620158711233
Pb2Te6,3995fa1bee6e,X->S,0.796,1,0.322,0.129,0.4921483564183128,1.8552812907871596e-10,0.4921483564183128,1.5936141295469497e-12,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.662203216840066,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.597822330609952,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.710535959433151,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8986972744902609,0.8492620158711233,0.8492620158711233
Pb2Te6,3995fa1bee6e,S->G,1.059,1,0.322,0.129,0.8193229587812263,-126.91839081167345,-0.4921483564182691,-0.655042064344588,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1,1,2,4,7.710535959433151,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.556299189119574,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.761062917483777,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8986972744902609,0.8492620158711233,0.8492620158711233
Cr2W2S8,5974b6403c31,X->G,1.592,0,0.967,0.014,0.5015256071709622,180.0,-0.5015256071709622,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.702024809748017,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.598421293592185,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.702032939933162,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1681267075821846,0.157123881369535,0.1681267075821846
Cr2W2S8,5974b6403c31,Y->S,1.151,0,0.967,0.014,0.5015256071709622,0.0,0.5015256071709622,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.560252688827735,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.7196916834926546,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.560257147538851,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1681267075821846,0.157123881369535,0.1681267075821846
HfZr3Se8,70e7ab872359,G->S,0.95,0,0.819,0.15,0.6492462806165705,49.074801723523876,0.42530381874468864,0.4905480553988933,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.804508079505468,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.747129452505848,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.566931680768002,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8422121530840236,0.1814864790882361,0.8422121530840236
GeSe,211bcb7f05d6,M->K,0.94,0,2.215,0.04,0.5712688877496873,120.00000000156714,-0.28563444388837544,0.4947333691750975,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,7.57319439874446,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.542470441118203,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.59780483970533,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.9034063151276184,0.7457842356027244,0.9034063151276184
